#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.3.0 (2015-12-10 13:42:25)
# Sub_Ave_RNaseE_Sample_0036_1252-Ave_RNaseE_Buffer_0035_744
# sub-data
# B                                                 LIST
#####################################################################################################
q(A-1)              I(q)Sub_1253_Ave_RNaseE_Sample_0036_1252          Sig(q)Sub_1253_Ave_RNaseE_Sample_0036_1252        
0.251153761451      0.000589915128088                                 1.10856081735e-05                                 
0.251722540332      0.000590569997261                                 1.10858467937e-05                                 
0.252291314256      0.000569864244311                                 1.10538226518e-05                                 
0.252860083209      0.000556096065252                                 1.10704757915e-05                                 
0.253428847183      0.00056021262141                                  1.10443020505e-05                                 
0.253997606164      0.000577496070012                                 1.10576813039e-05                                 
0.254566360143      0.000582306721664                                 1.10534268374e-05                                 
0.255135109107      0.00056911473865                                  1.10287698152e-05                                 
0.255703853047      0.000558957917208                                 1.10507988553e-05                                 
0.25627259195       0.00057106080414                                  1.10122981325e-05                                 
0.256841325806      0.000566426973397                                 1.10236157374e-05                                 
0.257410054603      0.00056260517903                                  1.09984395074e-05                                 
0.257978778331      0.000570069608764                                 1.09984416338e-05                                 
0.258547496978      0.000574642443801                                 1.10115585943e-05                                 
0.259116210533      0.000559910977117                                 1.09802232071e-05                                 
0.259684918985      0.000544990690582                                 1.099682819e-05                                   
0.260253622323      0.00053580543676                                  1.09648822096e-05                                 
0.260822320535      0.000560393897567                                 1.09743232642e-05                                 
0.261391013612      0.000570053876123                                 1.0962723698e-05                                  
0.26195970154       0.000558092392414                                 1.09353982212e-05                                 
0.26252838431       0.000548124740338                                 1.09532472461e-05                                 
0.26309706191       0.000531397334495                                 1.09144969427e-05                                 
0.263665734329      0.000531581184427                                 1.09331912138e-05                                 
0.264234401557      0.000534522742552                                 1.09162656424e-05                                 
0.264803063581      0.000533019761069                                 1.09022546589e-05                                 
0.26537172039       0.000527975543415                                 1.09107416844e-05                                 
0.265940371975      0.000512900855725                                 1.08753971427e-05                                 
0.266509018322      0.000519716026117                                 1.08949403756e-05                                 
0.267077659423      0.000514215565449                                 1.086846722e-05                                   
0.267646295264      0.000513118558811                                 1.08713279705e-05                                 
0.268214925835      0.000527656657663                                 1.08724497678e-05                                 
0.268783551126      0.000528165263969                                 1.08529159167e-05                                 
0.269352171124      0.000548308460778                                 1.08689910542e-05                                 
0.269920785819      0.00053749539841                                  1.08362902901e-05                                 
0.2704893952        0.000542470608109                                 1.08511019721e-05                                 
0.271057999255      0.000517771239862                                 1.08426605395e-05                                 
0.271626597974      0.000512689137487                                 1.08179171418e-05                                 
0.272195191345      0.000506560690124                                 1.08315994189e-05                                 
0.272763779357      0.000500340878413                                 1.08009732265e-05                                 
0.273332361999      0.000509503231484                                 1.08216561389e-05                                 
0.273900939261      0.000506730577621                                 1.07997260914e-05                                 
0.27446951113       0.000510369918262                                 1.07931743091e-05                                 
0.275038077595      0.000516262455122                                 1.07986071834e-05                                 
0.275606638647      0.00051086599388                                  1.07716316843e-05                                 
0.276175194273      0.000503130531805                                 1.07915321714e-05                                 
0.276743744462      0.000494824672075                                 1.07590990728e-05                                 
0.277312289203      0.000488483533202                                 1.07700886423e-05                                 
0.277880828486      0.000477819981689                                 1.07631793918e-05                                 
0.278449362299      0.000467160466218                                 1.07383165796e-05                                 
0.279017890631      0.000461919786534                                 1.07542860386e-05                                 
0.27958641347       0.000481783843906                                 1.07319263817e-05                                 
0.280154930807      0.000490316074467                                 1.07457005637e-05                                 
0.280723442629      0.000497864086984                                 1.07350321634e-05                                 
0.281291948925      0.000510029952168                                 1.07129977059e-05                                 
0.281860449685      0.000505335462549                                 1.07297312474e-05                                 
0.282428944897      0.000496781644348                                 1.06930566372e-05                                 
0.282997434551      0.000460485588587                                 1.07093600504e-05                                 
0.283565918635      0.000455070518369                                 1.06817103867e-05                                 
0.284134397137      0.000453058887193                                 1.06868658275e-05                                 
0.284702870048      0.000463742815313                                 1.06885378011e-05                                 
0.285271337355      0.000485500600788                                 1.06668142616e-05                                 
0.285839799048      0.000466392685948                                 1.06896890554e-05                                 
0.286408255116      0.000464799171876                                 1.06547521039e-05                                 
0.286976705547      0.000470575930303                                 1.06739228299e-05                                 
0.287545150331      0.000449078316496                                 1.06622313041e-05                                 
0.288113589456      0.000463101853927                                 1.06543896731e-05                                 
0.288682022911      0.000473372690726                                 1.06599953603e-05                                 
0.289250450685      0.000468718873967                                 1.06408745449e-05                                 
0.289818872767      0.000458671179057                                 1.06485954176e-05                                 
0.290387289147      0.00044810121923                                  1.06293111116e-05                                 
0.290955699812      0.000434006313382                                 1.0620133266e-05                                  
0.291524104752      0.000433380758126                                 1.06176481337e-05                                 
0.292092503955      0.000452387981534                                 1.06052817654e-05                                 
0.292660897411      0.000447512736248                                 1.06135276638e-05                                 
0.293229285109      0.000450244775682                                 1.0595952395e-05                                  
0.293797667037      0.000439864866409                                 1.05926597423e-05                                 
0.294366043184      0.000435705106475                                 1.05852273528e-05                                 
0.294934413539      0.000429036987651                                 1.05673088755e-05                                 
0.295502778092      0.000433792548205                                 1.05513151815e-05                                 
0.29607113683       0.000437983577735                                 1.0533111541e-05                                  
0.296639489744      0.000426870493259                                 1.05200105169e-05                                 
0.297207836821      0.000419834901359                                 1.05056235809e-05                                 
0.297776178051      0.00043158380297                                  1.04889128822e-05                                 
0.298344513422      0.000442429702345                                 1.04796458685e-05                                 
0.298912842925      0.000441921019304                                 1.04652127918e-05                                 
0.299481166546      0.000445681636061                                 1.04594725672e-05                                 
0.300049484277      0.000440309662515                                 1.04536718908e-05                                 
0.300617796104      0.000415528917928                                 1.04439992354e-05                                 
0.301186102018      0.000404283864769                                 1.04399605382e-05                                 
0.301754402007      0.000428366910421                                 1.04335402684e-05                                 
0.30232269606       0.000432406677514                                 1.04364673503e-05                                 
0.302890984166      0.0004152301249                                   1.0426050633e-05                                  
0.303459266314      0.000419297510053                                 1.04208524416e-05                                 
0.304027542493      0.000452965310712                                 1.04231421002e-05                                 
0.304595812691      0.000428307657295                                 1.04087685775e-05                                 
0.305164076898      0.000410214610952                                 1.03986251129e-05                                 
0.305732335103      0.000401966239745                                 1.03881359968e-05                                 
0.306300587294      0.00040543040268                                  1.03952911236e-05                                 
0.306868833461      0.000411993707893                                 1.03786626133e-05                                 
0.307437073592      0.000396724356806                                 1.0381985854e-05                                  
0.308005307677      0.000412329164369                                 1.03711969407e-05                                 
0.308573535704      0.000419086999165                                 1.03665910878e-05                                 
0.309141757662      0.000405805866521                                 1.03666262887e-05                                 
0.309709973539      0.000403371073588                                 1.03484459363e-05                                 
0.310278183326      0.000393231794995                                 1.03541997915e-05                                 
0.310846387011      0.000395244375482                                 1.0341042068e-05                                  
0.311414584583      0.000396423570962                                 1.03358065507e-05                                 
0.311982776031      0.000402834602074                                 1.03359893518e-05                                 
0.312550961343      0.000401577520911                                 1.03143742979e-05                                 
0.313119140509      0.000408510043548                                 1.03199317265e-05                                 
0.313687313518      0.00040366872977                                  1.03034899441e-05                                 
0.314255480358      0.000406976417734                                 1.03119113407e-05                                 
0.314823641018      0.000403561226857                                 1.03051743419e-05                                 
0.315391795488      0.000403039759852                                 1.02862745377e-05                                 
0.315959943757      0.000403063494953                                 1.02983847019e-05                                 
0.316528085812      0.000401752138763                                 1.0267679327e-05                                  
0.317096221644      0.000385770465744                                 1.02726935696e-05                                 
0.317664351241      0.000383833585085                                 1.02661000861e-05                                 
0.318232474592      0.000394565142745                                 1.02579811492e-05                                 
0.318800591686      0.000416941453152                                 1.02611971492e-05                                 
0.319368702512      0.000400398389605                                 1.02452672997e-05                                 
0.319936807058      0.000380742360083                                 1.02482035696e-05                                 
0.320504905315      0.000396166072096                                 1.02355889652e-05                                 
0.321072997271      0.00040914762415                                  1.02337012969e-05                                 
0.321641082914      0.000385038599697                                 1.02325803632e-05                                 
0.322209162234      0.000378356225015                                 1.02186458142e-05                                 
0.322777235219      0.000367289660607                                 1.02229035718e-05                                 
0.323345301859      0.000369675092466                                 1.02039750629e-05                                 
0.323913362142      0.000372822702696                                 1.02118173766e-05                                 
0.324481416058      0.000348311439701                                 1.01971297382e-05                                 
0.325049463596      0.000362961366109                                 1.01906014468e-05                                 
0.325617504743      0.000392866834469                                 1.02059642974e-05                                 
0.32618553949       0.00038821000039                                  1.0183454385e-05                                  
0.326753567825      0.000373128520452                                 1.01874346934e-05                                 
0.327321589737      0.000354994765248                                 1.01722436568e-05                                 
0.327889605216      0.0003494731722                                   1.01661080803e-05                                 
0.328457614249      0.000343864175787                                 1.01645234529e-05                                 
0.329025616827      0.000357895250634                                 1.0159381744e-05                                  
0.329593612937      0.000365246882178                                 1.01604825291e-05                                 
0.33016160257       0.000364197767325                                 1.01479515729e-05                                 
0.330729585713      0.000370450291277                                 1.01534299643e-05                                 
0.331297562356      0.000366527140342                                 1.01527576054e-05                                 
0.331865532488      0.000351788980133                                 1.01368919886e-05                                 
0.332433496098      0.000362737343878                                 1.01436847459e-05                                 
0.333001453174      0.000362815157196                                 1.0125411622e-05                                  
0.333569403706      0.000366274005741                                 1.01283005319e-05                                 
0.334137347683      0.000372181057041                                 1.01211339751e-05                                 
0.334705285093      0.000375948921599                                 1.01124238208e-05                                 
0.335273215926      0.000364192128029                                 1.01149956962e-05                                 
0.33584114017       0.000356157382341                                 1.00998978973e-05                                 
0.336409057815      0.000362407453233                                 1.01062138923e-05                                 
0.336976968849      0.000348415659643                                 1.00833755729e-05                                 
0.337544873262      0.000355570422339                                 1.00854886702e-05                                 
0.338112771041      0.00036223315618                                  1.00881723271e-05                                 
0.338680662178      0.000368569014994                                 1.00778799734e-05                                 
0.339248546659      0.000354109488184                                 1.00755071984e-05                                 
0.339816424475      0.000352531458539                                 1.00626349744e-05                                 
0.340384295614      0.000351867080986                                 1.00681100824e-05                                 
0.340952160065      0.00035404436632                                  1.00617860492e-05                                 
0.341520017817      0.000363543194101                                 1.00488551338e-05                                 
0.342087868859      0.000366046510241                                 1.00571157233e-05                                 
0.342655713181      0.000348107541333                                 1.00398897082e-05                                 
0.34322355077       0.00034675801445                                  1.00477290494e-05                                 
0.343791381617      0.000340379147509                                 1.00301618821e-05                                 
0.344359205709      0.000333488389468                                 1.0020480354e-05                                  
0.344927023036      0.000335585905903                                 1.00290742903e-05                                 
0.345494833588      0.000337079089585                                 1.001018154e-05                                   
0.346062637352      0.000344530088028                                 1.00190192668e-05                                 
0.346630434318      0.000355169361096                                 9.99976192834e-06                                 
0.347198224475      0.000354441170194                                 1.00044292678e-05                                 
0.347766007812      0.00035609693346                                  9.99848865667e-06                                 
0.348333784318      0.000334073978179                                 9.98946624691e-06                                 
0.348901553981      0.000325942405869                                 9.98760442138e-06                                 
0.349469316791      0.000330186317821                                 9.97451519751e-06                                 
0.350037072737      0.000338042108913                                 9.97983951011e-06                                 
0.350604821808      0.000332642170502                                 9.97272742003e-06                                 
0.351172563992      0.000329503902932                                 9.96863761946e-06                                 
0.351740299279      0.000339859683608                                 9.96946822403e-06                                 
0.352308027658      0.000350563897266                                 9.9513673639e-06                                  
0.352875749117      0.000356342924297                                 9.95695760873e-06                                 
0.353443463646      0.000343793141821                                 9.93900047777e-06                                 
0.354011171233      0.000315287919624                                 9.93607412816e-06                                 
0.354578871868      0.00031434646621                                  9.93403437223e-06                                 
0.35514656554       0.000316875471463                                 9.92464596573e-06                                 
0.355714252238      0.000330165924581                                 9.9311489867e-06                                  
0.356281931949      0.000345398592503                                 9.9182684645e-06                                  
0.356849604665      0.000337219970708                                 9.92351888318e-06                                 
0.357417270373      0.000322691003923                                 9.91008014007e-06                                 
0.357984929062      0.000318475706554                                 9.90651570586e-06                                 
0.358552580722      0.000314356294837                                 9.90871580593e-06                                 
0.359120225342      0.000307800342138                                 9.89345448368e-06                                 
0.35968786291       0.000297630801594                                 9.90118638218e-06                                 
0.360255493415      0.000307272792268                                 9.88818877634e-06                                 
0.360823116847      0.000302254260916                                 9.88439009771e-06                                 
0.361390733195      0.000307097912695                                 9.88350907308e-06                                 
0.361958342447      0.000325101860308                                 9.87133796096e-06                                 
0.362525944592      0.00032500062863                                  9.8759010103e-06                                  
0.36309353962       0.000328165967255                                 9.86385620315e-06                                 
0.363661127519      0.000323816731275                                 9.88503361332e-06                                 
0.364228708279      0.00031638864159                                  9.89693360258e-06                                 
0.364796281888      0.000316091462976                                 1.00767853073e-05                                 
0.365363848336      0.000316779519682                                 1.02005906297e-05                                 
0.365931407611      0.000295218159881                                 1.02666410028e-05                                 
0.366498959703      0.000297594711816                                 1.03747565641e-05                                 
0.3670665046        0.000287776642646                                 1.04499465817e-05                                 
0.367634042292      0.000284641409701                                 1.05236296773e-05                                 
0.368201572767      0.000304550673678                                 1.06031282309e-05                                 
0.368769096014      0.000312369228405                                 1.06598139623e-05                                 
0.369336612023      0.000317500462579                                 1.07441324632e-05                                 
0.369904120783      0.000306310125417                                 1.07905243552e-05                                 
0.370471622282      0.000290275388635                                 1.08490210568e-05                                 
0.37103911651       0.000299147302732                                 1.09199479349e-05                                 
0.371606603455      0.000319789873253                                 1.09698691433e-05                                 
0.372174083106      0.000308546543489                                 1.1024635944e-05                                  
0.372741555454      0.000301753531357                                 1.10304482459e-05                                 
0.373309020485      0.000309404459232                                 1.10889098066e-05                                 
0.37387647819       0.000296839639503                                 1.11105865217e-05                                 
0.374443928558      0.000282097034122                                 1.1132557027e-05                                  
0.375011371578      0.000310250627028                                 1.11804075923e-05                                 
0.375578807238      0.00031843333963                                  1.11962650038e-05                                 
0.376146235528      0.00032322531874                                  1.12454052367e-05                                 
0.376713656436      0.000319820092593                                 1.12526530099e-05                                 
0.377281069952      0.000303454626763                                 1.12894262885e-05                                 
0.377848476064      0.000306450301282                                 1.13150506326e-05                                 
0.378415874763      0.000301138976167                                 1.13363578854e-05                                 
0.378983266036      0.00029042648196                                  1.13809072888e-05                                 
0.379550649873      0.000291460070627                                 1.13854167204e-05                                 
0.380118026262      0.000304910043961                                 1.14233859763e-05                                 
0.380685395193      0.000309274099522                                 1.14412478891e-05                                 
0.381252756655      0.000306832476759                                 1.14641224494e-05                                 
0.381820110637      0.000292806311129                                 1.15082584291e-05                                 
0.382387457128      0.000303597747262                                 1.15050945916e-05                                 
0.382954796117      0.000292038566541                                 1.15499979551e-05                                 
0.383522127592      0.000287649887928                                 1.15496009601e-05                                 
0.384089451544      0.000284945049913                                 1.15812659382e-05                                 
0.38465676796       0.000282614133889                                 1.16047728837e-05                                 
0.38522407683       0.000281601937977                                 1.16067153363e-05                                 
0.385791378144      0.000283867124754                                 1.16628341149e-05                                 
0.386358671889      0.000296261509229                                 1.16656702658e-05                                 
0.386925958056      0.000295144617139                                 1.1705307388e-05                                  
0.387493236632      0.000290043966603                                 1.17223052918e-05                                 
0.388060507608      0.000275359280942                                 1.17399843334e-05                                 
0.388627770972      0.000264298196365                                 1.17786523406e-05                                 
0.389195026713      0.000289366288883                                 1.17847894814e-05                                 
0.389762274821      0.000316776089667                                 1.18199348052e-05                                 
0.390329515283      0.000327510738471                                 1.18450465415e-05                                 
0.39089674809       0.000313965065186                                 1.18624248517e-05                                 
0.391463973231      0.000287158903615                                 1.18853997549e-05                                 
0.392031190693      0.000263285861805                                 1.18784323952e-05                                 
0.392598400468      0.000277846499511                                 1.19329299189e-05                                 
0.393165602542      0.000290199250051                                 1.19425734436e-05                                 
0.393732796906      0.000291738902476                                 1.1977788372e-05                                  
0.394299983549      0.00028396750424                                  1.19990966368e-05                                 
0.39486716246       0.000268623211268                                 1.19964353784e-05                                 
0.395434333626      0.000239376656456                                 1.20431286621e-05                                 
0.396001497039      0.000230853867193                                 1.20470224025e-05                                 
0.396568652687      0.000245355062336                                 1.20968469293e-05                                 
0.397135800558      0.000251436754549                                 1.21080399622e-05                                 
0.397702940642      0.000252226811939                                 1.21310660443e-05                                 
0.398270072928      0.000265813320979                                 1.21659253487e-05                                 
0.398837197405      0.000278076961434                                 1.21684303316e-05                                 
0.399404314061      0.000262653818782                                 1.22090217333e-05                                 
0.399971422887      0.000251908246432                                 1.22111946916e-05                                 
0.400538523871      0.00027292989264                                  1.2242077289e-05                                  
0.401105617002      0.000272642000025                                 1.22709715208e-05                                 
0.40167270227       0.000275606996399                                 1.22774175067e-05                                 
0.402239779662      0.000291039759924                                 1.23272991915e-05                                 
0.402806849169      0.000287846343584                                 1.23214392782e-05                                 
0.403373910779      0.000287022095093                                 1.23589795004e-05                                 
0.403940964482      0.000274224189398                                 1.23748503313e-05                                 
0.404508010266      0.000254465784414                                 1.23796272395e-05                                 
0.405075048121      0.000244759309632                                 1.24343671919e-05                                 
0.405642078035      0.000244952234428                                 1.24234957383e-05                                 
0.406209099998      0.000254705402156                                 1.24669738071e-05                                 
0.406776113998      0.000252628972869                                 1.24719699587e-05                                 
0.407343120026      0.000257382600988                                 1.24930625922e-05                                 
0.407910118069      0.000268683719897                                 1.25390833519e-05                                 
0.408477108117      0.000291185507635                                 1.25337630386e-05                                 
0.409044090159      0.000284997541355                                 1.2577840759e-05                                  
0.409611064184      0.000258372260656                                 1.25796116958e-05                                 
0.410178030182      0.000236443393827                                 1.26068284431e-05                                 
0.41074498814       0.000265054996528                                 1.26314243783e-05                                 
0.411311938049      0.000284022539949                                 1.26426351723e-05                                 
0.411878879897      0.00025161299726                                  1.26876576359e-05                                 
0.412445813673      0.000243716160863                                 1.26840739119e-05                                 
0.413012739367      0.000255934834224                                 1.27359282664e-05                                 
0.413579656967      0.000266490157057                                 1.27484941531e-05                                 
0.414146566463      0.000267038337953                                 1.2757824831e-05                                  
0.414713467844      0.000254822425267                                 1.28015579182e-05                                 
0.415280361098      0.000236984531916                                 1.27956655168e-05                                 
0.415847246216      0.000250489454212                                 1.28482833145e-05                                 
0.416414123185      0.000250016085893                                 1.28409725805e-05                                 
0.416980991995      0.000260048802817                                 1.28804903136e-05                                 
0.417547852635      0.000241955383196                                 1.29114306921e-05                                 
0.418114705094      0.000253889086177                                 1.29084079534e-05                                 
0.418681549362      0.000261231896494                                 1.29578661744e-05                                 
0.419248385427      0.00025559243315                                  1.29433596114e-05                                 
0.419815213278      0.000258042467927                                 1.29835807267e-05                                 
0.420382032905      0.000254257576937                                 1.2979002719e-05                                  
0.420948844296      0.000233881098495                                 1.2963217397e-05                                  
0.421515647441      0.000233232131979                                 1.29920457656e-05                                 
0.422082442329      0.000231377169526                                 1.29747731192e-05                                 
0.422649228948      0.000242035948147                                 1.30109481902e-05                                 
0.423216007289      0.000252507227102                                 1.29798184593e-05                                 
0.423782777339      0.000245185071686                                 1.29744281148e-05                                 
0.424349539089      0.000235011041926                                 1.29793515832e-05                                 
0.424916292526      0.000240639369279                                 1.29499468921e-05                                 
0.425483037641      0.000240130624651                                 1.29844684004e-05                                 
0.426049774422      0.000247661230682                                 1.29629532499e-05                                 
0.426616502859      0.000246692839701                                 1.29846030212e-05                                 
0.42718322294       0.000225067341563                                 1.2987254105e-05                                  
0.427749934655      0.000225837225349                                 1.29832001984e-05                                 
0.428316637993      0.000250478778566                                 1.30095752453e-05                                 
0.428883332942      0.000251910202411                                 1.29844047748e-05                                 
0.429450019493      0.000227936113509                                 1.30143094117e-05                                 
0.430016697633      0.000233578972797                                 1.3008673933e-05                                  
0.430583367353      0.00024589279132                                  1.30125184795e-05                                 
0.431150028641      0.000248159482659                                 1.3024029886e-05                                  
0.431716681486      0.000239763483347                                 1.30063403709e-05                                 
0.432283325877      0.000229150501461                                 1.30450292937e-05                                 
0.432849961805      0.000224348175532                                 1.30213200534e-05                                 
0.433416589256      0.000225531057745                                 1.30344536348e-05                                 
0.433983208222      0.000234082081276                                 1.30468237454e-05                                 
0.43454981869       0.000217049016208                                 1.30326335007e-05                                 
0.435116420651      0.000225004938206                                 1.30667477587e-05                                 
0.435683014092      0.000221672818868                                 1.30299172609e-05                                 
0.436249599004      0.000209054426471                                 1.30570600935e-05                                 
0.436816175375      0.000209650290161                                 1.3047176852e-05                                  
0.437382743194      0.000202514053143                                 1.3048895308e-05                                  
0.437949302451      0.000218410214313                                 1.30667163454e-05                                 
0.438515853135      0.000233296414197                                 1.30430210799e-05                                 
0.439082395234      0.00022985367885                                  1.30826813099e-05                                 
0.439648928738      0.000237387453151                                 1.30664964033e-05                                 
0.440215453637      0.000233403510071                                 1.30684181848e-05                                 
0.440781969918      0.000238951020092                                 1.30879794701e-05                                 
0.441348477571      0.000254375516216                                 1.30667956835e-05                                 
0.441914976586      0.000258126016251                                 1.31085378682e-05                                 
0.442481466951      0.000235010844622                                 1.30694934705e-05                                 
0.443047948656      0.000213933127495                                 1.30974059009e-05                                 
0.44361442169       0.000218782323636                                 1.31051115398e-05                                 
0.444180886041      0.000233729062834                                 1.30957172958e-05                                 
0.4447473417        0.000238147861634                                 1.31201688247e-05                                 
0.445313788654      0.000239038991977                                 1.30772568723e-05                                 
0.445880226894      0.000205011436237                                 1.31178740575e-05                                 
0.446446656408      0.000212202409254                                 1.31110370763e-05                                 
0.447013077185      0.000240512964561                                 1.31132157925e-05                                 
0.447579489215      0.0002502522156                                   1.31390227506e-05                                 
0.448145892487      0.000225623538262                                 1.31187004836e-05                                 
0.448712286989      0.000238035360501                                 1.31540983646e-05                                 
0.449278672712      0.000218816183588                                 1.31314055447e-05                                 
0.449845049644      0.000206247374326                                 1.31381458739e-05                                 
0.450411417773      0.000216686798302                                 1.3152335022e-05                                  
0.450977777091      0.000228663576997                                 1.31305814308e-05                                 
0.451544127585      0.000222622389375                                 1.31570933274e-05                                 
0.452110469244      0.000204586660742                                 1.31300470344e-05                                 
0.452676802058      0.00018911623452                                  1.31522505743e-05                                 
0.453243126016      0.000212876347142                                 1.3149140347e-05                                  
0.453809441108      0.000219982103126                                 1.31561256383e-05                                 
0.454375747321      0.000228940570048                                 1.31736104004e-05                                 
0.454942044646      0.00022976406072                                  1.31510237181e-05                                 
0.455508333071      0.000213990812807                                 1.3178089238e-05                                  
0.456074612586      0.000232563161007                                 1.31716116082e-05                                 
0.45664088318       0.00021507490076                                  1.31743128257e-05                                 
0.457207144842      0.00020692727007                                  1.31804784295e-05                                 
0.45777339756       0.000212273078739                                 1.31686468811e-05                                 
0.458339641325      0.00022237089354                                  1.31979605298e-05                                 
0.458905876126      0.000204177572557                                 1.31827914041e-05                                 
0.459472101951      0.000201088712744                                 1.32003380616e-05                                 
0.460038318789      0.000213305828804                                 1.31976203308e-05                                 
0.460604526631      0.000225727728887                                 1.31973330098e-05                                 
0.461170725464      0.000223043813496                                 1.32245245578e-05                                 
0.461736915278      0.000208600017814                                 1.31830620071e-05                                 
0.462303096063      0.000197976652493                                 1.32176190223e-05                                 
0.462869267807      0.000218935865213                                 1.32009171807e-05                                 
0.4634354305        0.000227214989108                                 1.32109184945e-05                                 
0.464001584131      0.00022581320441                                  1.32261857644e-05                                 
0.464567728688      0.000222379709936                                 1.32018612509e-05                                 
0.465133864162      0.000219601833445                                 1.32435196427e-05                                 
0.465699990541      0.000214012377569                                 1.32126961549e-05                                 
0.466266107814      0.000209323266637                                 1.32363424808e-05                                 
0.466832215971      0.000199621545173                                 1.32417061845e-05                                 
0.467398315         0.000190768121137                                 1.32168927547e-05                                 
0.467964404891      0.00017964104296                                  1.32543155573e-05                                 
0.468530485634      0.000195906780899                                 1.32235924961e-05                                 
0.469096557217      0.000186138234102                                 1.32511118781e-05                                 
0.469662619629      0.000189687289791                                 1.32390707214e-05                                 
0.470228672859      0.000192807244088                                 1.32385197372e-05                                 
0.470794716898      0.000210862024991                                 1.32715360142e-05                                 
0.471360751733      0.000219349004888                                 1.3246524732e-05                                  
0.471926777354      0.000213236555396                                 1.32819587498e-05                                 
0.472492793751      0.000226478091328                                 1.325489235e-05                                   
0.473058800912      0.000209254462644                                 1.32656220177e-05                                 
0.473624798826      0.000207100385412                                 1.32834197626e-05                                 
0.474190787484      0.000214467812333                                 1.32615717875e-05                                 
0.474756766873      0.000205328520014                                 1.33038014343e-05                                 
0.475322736983      0.000217633480746                                 1.32725897888e-05                                 
0.475888697804      0.000211496844312                                 1.32976356582e-05                                 
0.476454649324      0.000197022867371                                 1.32870036048e-05                                 
0.477020591533      0.000205217626931                                 1.32729286338e-05                                 
0.47758652442       0.000213270459527                                 1.33017099415e-05                                 
0.478152447974      0.000204382438807                                 1.32704743966e-05                                 
0.478718362183      0.000220625552978                                 1.33002155989e-05                                 
0.479284267039      0.000213416667835                                 1.32920266893e-05                                 
0.479850162529      0.00019916312934                                  1.32931330841e-05                                 
0.480416048643      0.000176249812573                                 1.3311133794e-05                                  
0.480981925369      0.000202123147125                                 1.32886531481e-05                                 
0.481547792698      0.000201760949708                                 1.33187776191e-05                                 
0.482113650618      0.000222796772218                                 1.32951158957e-05                                 
0.482679499119      0.000240243006135                                 1.33180835829e-05                                 
0.48324533819       0.000203769845222                                 1.33186062845e-05                                 
0.483811167819      0.000190185478077                                 1.32961299313e-05                                 
0.484376987996      0.000206300221209                                 1.33276543985e-05                                 
0.484942798711      0.000220205865051                                 1.33005135122e-05                                 
0.485508599953      0.000224854093442                                 1.33386125227e-05                                 
0.48607439171       0.000209301790745                                 1.33236195882e-05                                 
0.486640173972      0.000210357421859                                 1.33272160328e-05                                 
0.487205946728      0.00020538807816                                  1.33417820571e-05                                 
0.487771709967      0.000196711116786                                 1.33170658513e-05                                 
0.488337463679      0.000189648369741                                 1.33453833131e-05                                 
0.488903207853      0.000203580151221                                 1.33217208755e-05                                 
0.489468942477      0.000204497845357                                 1.33498054032e-05                                 
0.490034667542      0.000211565638966                                 1.33504043886e-05                                 
0.490600383036      0.000214783668389                                 1.33373492084e-05                                 
0.491166088948      0.000215131359863                                 1.33664775665e-05                                 
0.491731785269      0.000215908562097                                 1.33388128508e-05                                 
0.492297471986      0.000208980070469                                 1.33684098465e-05                                 
0.492863149089      0.0002275467015                                   1.33650590403e-05                                 
0.493428816568      0.000211122566744                                 1.33635502185e-05                                 
0.493994474411      0.000186792150711                                 1.33847825201e-05                                 
0.494560122608      0.000186041171561                                 1.33399426581e-05                                 
0.495125761149      0.000185703320436                                 1.33909596215e-05                                 
0.495691390021      0.000181733003424                                 1.33585923525e-05                                 
0.496257009215      0.000173958218615                                 1.3376415913e-05                                  
0.49682261872       0.000176448312598                                 1.33939577811e-05                                 
0.497388218524      0.000175228356478                                 1.34248459175e-05                                 
0.497953808618      0.000192232609628                                 1.35373996415e-05                                 
0.498519388989      0.000201748872418                                 1.40233743602e-05                                 
0.499084959629      0.000199572333319                                 1.46613080186e-05                                 
0.499650520525      0.000198923547221                                 1.50212327339e-05                                 
0.500216071667      0.000214093090619                                 1.53264287884e-05                                 
0.500781613045      0.000212966589                                    1.56536926845e-05                                 
0.501347144647      0.000202041234629                                 1.58693312627e-05                                 
0.501912666462      0.000210512608187                                 1.61247691201e-05                                 
0.502478178481      0.000198714139597                                 1.61332138484e-05                                 
0.503043680692      0.000203330728197                                 1.62250600409e-05                                 
0.503609173084      0.000194584714571                                 1.63992494986e-05                                 
0.504174655646      0.000179495412666                                 1.64342680986e-05                                 
0.504740128369      0.000210418369035                                 1.66285361536e-05                                 
0.50530559124       0.000215640964404                                 1.66747298557e-05                                 
0.50587104425       0.000219773807064                                 1.68219316902e-05                                 
0.506436487388      0.000239403267957                                 1.69429492278e-05                                 
0.507001920642      0.00022529835927                                  1.69962523076e-05                                 
0.507567344002      0.000213332333107                                 1.71625161485e-05                                 
0.508132757458      0.000192139066039                                 1.71565582243e-05                                 
0.508698160998      0.000182659836257                                 1.73428845145e-05                                 
0.509263554612      0.000215203286286                                 1.741565031e-05                                   
0.509828938288      0.000228843701196                                 1.7515895009e-05                                  
0.510394312017      0.000208969251961                                 1.76619150908e-05                                 
0.510959675788      0.000195242893421                                 1.76855296857e-05                                 
0.511525029589      0.000182464028572                                 1.78443638767e-05                                 
