      66       67       65       60       63       48       48       46
      67       64       61       68       71       52       46       40
      27       40       56       53       69       59       36       47
      47       44       42       61       31       45       49       46
      42       37       43       63       41       46       37       41
      37       35       31       42       43       34       39       36
      33       37       26       30       46       32       40       41
      23       26       26       37       24       30       29       19
      23       20       26       23       24       33       32       28
      44       23        5        0        1        0        1        0
       0        1        0        0        0        4        8       24
      32       26       23       29       19       20       25       28
      22       21       37       23       36       32       27       34
      17       29       29       30       36       36       23       38
      52       37       40       23       27       46       39       53
      50       57       44       50       66       50       66       68
      69       76       54       47       61       67       66       66
      70       54       58       61       56       59       58       42
      30       40       67       62       49       55       68       64
      49       54       44       56       70       65       51       40
      39       43       48       40       43       42       53       39
      33       46       44       53       31       32       27       44
      35       38       46       29       29       31       29       23
      42       28       30       39       33       26       25       36
      27       17       26       25       26       32       33       53
      39       16        4        2        0        0        0        0
       0        0        1        1        3        0        7       35
      37       35       29       17       22       24       17       28
      23       27       26       28       34       34       35       35
      25       36       31       38       32       38       32       49
      36       39       33       17       27       50       44       65
      65       61       63       64       69       62       59       70
      77       79       58       77       81       83       66       72
      75       96       78       68       63       72       60       45
      33       33       53       68       73       60       62       64
      43       52       39       58       52       56       46       50
      43       38       54       56       55       45       63       43
      45       56       46       47       36       34       30       28
      43       32       33       36       32       29       35       38
      39       32       32       34       43       32       28       28
      35       28       23       33       26       35       33       44
      44       13        3        1        4        0        0        0
       0        0        0        5        2        2       10       31
      34       37       28       19       32       21       19       26
      25       26       34       32       31       32       26       33
      29       41       34       28       37       36       35       35
      44       47       50       24       31       48       65       74
      55       67       70       82       62       66       77       65
      59       57       75       62       56       91       79       77
      79       73       61       89       90       75       72       43
      35       43       53       79       65       70       78       59
      63       59       55       64       59       66       52       35
      38       43       63       40       53       48       48       48
      43       41       45       41       43       32       30       49
      30       33       42       29       42       44       39       43
      34       34       40       28       30       41       27       29
      27       19       28       30       29       43       28       37
      51       24        4        2        1        0        0        0
       0        0        2        4        2        5       19       34
      35       30       27       31       21       27       24       13
      29       32       24       29       23       41       28       32
      36       32       43       39       37       39       38       37
      62       39       56       36       33       54       58       75
      67       59       60       69       70       70       57       65
      86       59       88       81       93       89       95       64
      79       76       75       67       76       88      101       57
      40       49       80       68       97       82       69       64
      67       66       51       54       50       61       52       58
      51       45       53       48       45       44       56       53
      62       51       44       43       31       31       42       37
      40       36       30       45       43       31       37       34
      40       40       36       32       40       32       25       29
      30       36       39       35       28       52       48       42
      33       20        3        3        1        2        0        0
       0        0        2        2        2        2       14       22
      44       21       29       28       25       25       21       23
      29       29       29       39       28       42       55       29
      27       29       35       40       36       46       45       40
      59       64       46       22       37       55       59       79
      58       69       77       70       64       54       64       71
      72       71       88       87       93       83      102       79
      91       87       87       83       98       84       92       56
      33       46       81      106       92       92       79       75
      67       67       72       66       55       47       46       45
      55       57       51       59       55       41       50       56
      47       41       48       49       49       38       53       33
      47       42       32       39       42       27       43       28
      25       48       32       33       37       29       35       27
      41       29       38       31       43       53       42       52
      51       18        6        3        0        0        0        0
       0        1        0        3        1        2        6       32
      40       39       36       27       22       28       20       27
      24       29       37       32       38       38       37       40
      52       34       41       39       35       36       33       51
      62       55       50       24       27       59       64       63
      67       85       78       69       49       57       57       69
      77       88       71       90       71       87       89       72
     101       81       79       95       77       88       80       83
      34       58       97      105      124       76       71       77
      62       59       55       62       77       74       49       50
      59       61       60       56       65       44       58       59
      57       41       52       47       42       42       44       36
      35       35       45       41       27       34       32       39
      35       36       30       49       45       32       29       29
      16       22       31       33       33       29       42       50
      52       18        3        1        4        0        0        0
       0        0        0        3        0        2        7       20
      34       28       36       31       30       17       31       21
      29       28       21       45       39       42       34       29
      38       31       40       38       34       29       35       40
      52       64       34       47       41       55       65       58
      64       81       67       57       80       54       59       66
      67       73       78       79       96      102       87       69
      79       95       98       89       99      104      118       74
      53       62      114      116      120       97       77       76
      71       62       46       59       69       50       52       44
      54       47       47       49       56       56       72       50
      63       57       46       54       42       34       48       52
      33       36       40       33       42       33       42       32
      33       35       36       27       31       47       27       28
      19       26       33       50       33       31       59       64
      60       12        3        5        1        0        0        0
       0        0        0        0        2        1        5       20
      48       32       27       36       21       22       18       27
      32       27       32       26       27       38       27       39
      27       32       39       37       31       39       38       44
      40       57       52       29       30       61       56       68
      67       61       59       58       70       61       63       73
      69       67       68       85       70       80      102       64
      90       91       78      103      115      143      132      117
      64       93      147      132      134       96       90       92
      73       73       66       85       56       61       59       39
      60       61       54       45       64       68       50       58
      52       38       65       50       54       50       43       34
      34       38       29       33       41       52       33       49
      44       47       38       38       48       28       31       31
      24       27       22       30       34       32       37       51
      35       15        8        2        8        4        0        0
       0        0        0        1        2        1        7       21
      34       31       39       27       37       28       20       23
      27       28       36       35       30       38       23       32
      36       35       35       32       27       44       43       40
      48       45       52       27       27       55       54       72
      51       61       50       62       56       45       57       47
      48       64       71       57       68      103       79       80
      81       72       81      103      125      151      173      150
      77      147      218      220      147      118      118      108
      89       85       76       58       65       73       53       43
      37       54       58       42       61       53       70       61
      82       61       59       52       37       48       47       41
      49       25       30       44       38       39       34       35
      31       41       36       26       31       26       37       25
      30       33       29       37       30       37       53       63
      30       12        1        2        6       13        0        0
       0        0        1        1        1        4        6       23
      39       39       34       32       28       27       29       24
      31       24       36       35       24       34       32       35
      35       34       43       35       46       40       44       42
      41       61       45       26       28       56       58       56
      46       56       52       63       69       75       75       51
      54       51       68       66       72       68       88       84
      87       99      103      111      140      258      273      258
     132      218      326      285      224      160      134      118
      81       82       78       74       78       66       62       61
      47       61       57       52       58       53       54       45
      67       57       53       47       43       39       42       46
      40       40       42       48       33       45       45       32
      40       38       38       36       28       40       38       32
      30       19       41       35       26       40       49       53
      45       11        6        1        0        0        0        0
       0        0        2        0        0        4        7       31
      44       28       20       25       20       27       28       28
      39       38       33       37       32       32       37       30
      29       37       30       43       40       51       42       44
      65       40       42       27       32       54       55       49
      57       46       40       64       69       51       66       54
      59       57       81       52       75       85       77       96
      92      100       91      110      146      178      236      194
     114      182      227      211      156      122      153      146
     110       92       84       81       70       58       70       60
      62       56       61       53       54       70       63       53
      65       64       39       34       55       41       44       41
      45       50       38       43       46       37       47       51
      36       29       35       53       44       28       38       33
      44       38       35       28       29       31       42       55
      35       15        5        2        0        0        0        0
       0        0        0        0        0        2        7       35
      46       25       34       21       31       29       31       24
      40       31       28       30       36       34       42       49
      50       48       44       32       42       51       36       38
      51       55       46       34       30       43       49       64
      47       59       70       46       70       64       74       99
      82       67       84       67       70       89       78      112
     126      118      106       53       61       68       76       62
      46       70       87       75       71      159      225      168
     149       97       73      102       75       60       66       63
      65       70       66       67       54       58       61       52
      55       46       56       55       53       41       44       41
      45       34       38       46       39       43       38       32
      40       38       40       41       39       39       33       33
      33       32       29       26       32       31       40       38
      39       11        1        3        1        0        0        0
       0        0        0        0        2        2       21       26
      35       31       25       29       21       25       33       31
      34       36       44       50       34       43       45       29
      55       41       42       52       47       54       40       68
      50       55       45       22       32       55       54       60
      38       53       51       92       61       60       57       63
      60       79       93       78       94       87       99       98
     147      131      113       56       30       30       23       28
      20       32       32       47       46      191      305      216
     123       95       96       89       82       67       66       56
      64       57       75       64       75       52       55       63
      59       57       68       63       42       42       49       39
      49       39       38       44       51       35       45       36
      45       32       40       35       45       44       44       51
      26       26       37       26       30       32       41       50
      41       27        4        1        1        0        0        0
       0        1        0        0        1        2       14       32
      42       25       23       30       24       28       31       27
      38       35       40       35       27       37       39       48
      30       36       43       48       51       49       36       49
      46       55       42       20       17       23       56       31
      45       49       51       67       53       51       63       70
      66       75       62       65       86       83       86      117
     128      159      134       42       16       20       21       21
       9       21       26       40       61      221      304      230
     127       99       71       64       59       42       47       55
      55       37       42       51       62       59       47       58
      46       51       55       46       47       46       56       53
      33       44       31       36       41       30       38       28
      33       31       43       35       33       35       40       41
      33       32       30       25       32       49       42       44
      42       22        6        0        0        0        0        0
       0        0        2        0        0        2        6       22
      28       25       24       15       16       24       17       20
      18       29       21       25       21       32       41       24
      47       27       42       42       47       47       39       59
      52       58       38       18       23       34       46       39
      52       38       52       54       71       67       66       64
      77       74      100       92       97      111      106      122
     174      223      169       51       31       18       23       21
       9       13       30       23       76      309      415      260
     145      102       69       86       57       37       33       37
      38       45       41       34       49       44       39       37
      29       34       33       34       36       32       39       33
      28       32       31       24       34       20       39       23
      29       23       26       38       30       24       38       30
      23       23       12       19       21       22       28       30
      33       16        1        1        0        0        0        0
       0        1        0        0        2        3       12       27
      28       18       22       16       15       18       14       18
      23       24       17       25       18       31       30       27
      20       31       37       47       32       44       57       55
      52       37       40       19       24       36       29       33
      21       34       35       41       38       44       52       63
      49       52       65       63       68       81       97       97
     133      160      117       37       12       11       15        6
       8        5       17       12       58      207      242      162
     101       67       59       46       40       35       29       38
      30       28       39       17       39       24       35       32
      25       17       25       15       18       19       23       32
      27       23       24       24       18       25       25       17
      22       17       25       21       13       15        8       23
      14       12       13       13       12       15       20       19
      29       12        4        0        2        0        0        0
       0        0        1        1        0        3       15       34
      44       35       24       20       24       21       22       17
      27       23       22       18       23       32       19       31
      27       29       38       31       32       24       31       45
      36       26       26        9       13       23       17       28
      26       27       33       33       36       33       31       50
      35       34       37       63       73       80       74      103
     143      191      117       36       12       12       17       14
       7        4       17       24       72      205      262      184
      98       72       59       53       53       30       32       37
      23       19       33       24       28       27       17       25
      15       19       22       18       22       19       23       30
      22       18       19       28       16       16       20       22
      26       11       14       17       19       21       13       11
      20       13       16       11       14       18       24       27
      33       31        3        3        4        0        0        0
       0        0        0        1        0        2       17       30
      36       31       31       19       36       16       23       25
      22       45       30       30       35       35       47       41
      49       58       61       56       54       51       62       52
      49       43       53       16       25       35       35       42
      50       49       50       70       72       67       67       82
      86       70      115       99      109      132      154      172
     224      290      218       62       12       23       20        9
      11       18       26       32       99      385      482      294
     176      135       92       74       71       58       50       50
      44       39       45       45       44       42       39       39
      39       38       28       39       30       35       31       39
      29       39       27       34       32       31       29       25
      28       33       33       24       25       28       28       25
      20       22       25       23       26       25       35       40
      38       33        3        3        2        0        0        0
       0        0        0        0        1        5       10       23
      49       33       23       30       25       15       21       35
      38       38       35       29       37       31       35       54
      45       58       59       75       66       55       66       52
      56       61       41       29       23       48       51       39
      46       56       66       67       81       69       94       85
      90      104      103      110      120      143      137      203
     239      311      188       65       28       28       20       17
      10       17       34       39      114      374      489      317
     181      140       88       92       94       75       60       70
      63       60       51       60       70       72       63       53
      39       69       60       47       38       28       32       40
      35       42       42       37       42       52       37       31
      28       38       37       34       37       37       37       28
      32       30       24       31       30       40       43       41
      48       32        9        2        1        0        0        0
       0        0        1        2        0        1       10       25
      39       29       16       27       30       24       22       23
      39       37       36       32       50       45       48       54
      64       65       78       88       65       91       79       62
      74       50       49       27       34       39       47       52
      59       67       64       71       84       83       76       89
     101      109      128      119      129      136      176      218
     252      294      207       67       21       32       32       23
      15       25       29       37       88      284      385      270
     170      135       95       86      104       66       82       73
      73       63       67       71       72       62       75       55
      41       47       56       56       37       43       42       50
      40       36       43       31       32       34       46       30
      42       50       38       31       45       40       37       38
      34       28       30       22       33       34       43       49
      42       24        5        1        1        1        0        0
       0        1        0        0        0        1        9       32
      35       29       47       33       24       18       25       27
      27       44       37       32       41       59       54       65
      65       82       94       77      108       95       68       76
      73       54       49       28       28       33       58       42
      85       52       61       70       75       75       76       91
      97      105      129      129      110      153      182      185
     226      242      156       62       30       63       55       43
      37       60       64       64       76      186      295      186
     134      119       96      102      110       85       87       66
      69       50       70       75       68       50       48       72
      57       53       53       49       38       38       44       56
      44       32       36       54       37       33       37       46
      33       39       33       47       45       41       41       34
      38       39       26       36       32       54       52       47
      36       15        4        0        0        0        0        0
       0        0        2        1        1        2        6       28
      43       44       35       28       37       33       19       22
      28       40       40       41       45       51       63       65
      90       83      114      111       88       92       87       74
      61       43       36       39       26       45       41       51
      53       76       68       65       66       59       67      104
      80      112      103      150      135      155      160      166
     192      180      135       99      107      180      202      165
     108      134      163      138      101      138      130      146
     113      104      100       97       91       76       83       76
      68       85       76       73       63       56       56       55
      72       60       40       40       36       44       54       42
      37       38       50       38       41       47       34       37
      39       40       42       37       44       38       38       28
      41       24       33       39       37       32       45       37
      35       18        3        3        0        0        0        0
       0        1        0        1        4        0        4       19
      33       22       39       26       25       31       22       17
      39       44       29       36       36       72       64       64
      83       87       96      106       91       88       85       84
      54       57       44       28       31       38       46       51
      56       57       69       68       63       62       91       74
      87       92       94      128      110      133      138      135
     118      110      129      119      156      228      287      203
     126      188      271      197      157      154      125      108
     109       99      110       95      103       89       88       84
      73       75       71       68       56       61       74       58
      59       47       47       38       32       44       31       44
      47       41       49       33       40       38       39       39
      46       40       24       42       39       46       46       28
      32       22       33       27       36       42       51       69
      29       12        1        3        4        1        0        0
       0        0        1        5        3        1        5       16
      37       31       38       32       23       27       21       28
      29       15       23       28       46       43       52       53
      71       85       76      108       90       82       57       49
      61       53       60       28       25       47       51       52
      60       49       47       61       55       64       63       90
      98       94       89      111      121      111      104      112
      99       90       87      108      138      164      195      159
      91      169      212      155      149      138      104      109
     124      125       90      120       86       95       72       58
      74       68       69       56       59       67       63       75
      79       64       54       42       39       46       60       38
      38       40       36       31       29       24       40       39
      54       46       41       29       45       30       43       30
      28       22       26       28       34       41       42       40
      31       11        3        3        1        2        0        0
       0        0        1        3        1        1        4       18
      33       34       31       31       28       26       23       19
      21       26       35       32       32       40       55       55
      65       71       75       73       63       72       55       47
      57       45       34       22       32       42       55       47
      46       44       57       62       64       67       61       72
      69       84       87       83       81      101       91       99
      88       69       73       97      105      141      126      112
      63      101      128      153      128      116      101      113
     108      118      101      106      123      109       99       83
      73       71       73       86       51       59       64       75
      73       49       45       57       35       53       46       29
      37       44       37       42       35       41       33       45
      43       40       30       39       22       46       33       28
      30       26       35       37       27       34       36       40
      12        8        0        1        2        3        0        0
       0        0        0        0        0        0        6       17
      27       28       29       22       42       27       20       23
      31       30       36       33       37       42       48       51
      57       71       68       65       61       71       52       35
      35       43       38       31       25       65       57       49
      39       63       58       47       62       60       53       69
      72       71       46       70       88       73       62       84
      76       65       83       86      121      113      130       73
      74       94      111      136      122      108      106       95
     112      117       88      115      101      116       86       84
      82       61       52       67       64       57       59       49
      69       59       58       34       31       36       42       57
      47       41       46       35       32       44       44       37
      40       46       34       38       31       34       36       26
      23       28       42       20       33       33       36       37
      27        7        1        1        0        0        0        0
       0        0        1        2        0        2        8       22
      37       31       36       26       21       34       27       24
      32       38       37       38       21       31       35       44
      42       44       45       62       51       56       33       49
      62       51       40       37       39       54       35       42
      49       57       45       39       57       57       58       74
      64       74       77       75       73       76       73       75
      57       70       90       97      101       93      112       59
      52       82      105      112      110      101       86      101
     105      109       91      101      105      139       86       75
      68       79       59       70       69       62       50       56
      57       48       51       25       39       39       42       49
      51       45       49       37       35       30       50       35
      26       34       32       41       48       25       41       30
      25       22       28       42       38       33       40       37
      25       15        1        0        1        0        0        0
       0        0        0        0        0        4        5       27
      36       29       27       27       30       25       24       27
      30       27       39       32       30       43       49       34
      47       33       57       35       44       33       42       34
      54       45       53       25       36       43       65       55
      39       44       59       44       50       63       52       42
      68       77       54       97       68       75       74       73
      62       84       60      102       73      104       95       58
      37       65      109       89      113       98      103       90
      75       93      113      105       87       84       86       58
      72       80       54       76       78       60       55       42
      57       49       53       37       46       37       34       39
      55       39       37       42       42       27       37       44
      41       47       49       47       33       32       32       36
      18       32       32       24       26       44       36       42
      35        8        5        0        2        0        0        0
       0        0        0        1        1        1        7       22
      34       38       31       26       21       21       17       23
      31       33       36       24       38       32       25       28
      36       37       37       37       37       37       36       50
      34       44       45       21       23       46       60       54
      41       41       48       41       63       44       49       76
      61       54       68       73       77       68       66       47
      47       66       78      101       88      119       90       60
      43       81       82       96       83       99       91       91
     100       98       82       74       82       85       82       78
      61       75       48       68       60       63       51       54
      42       57       54       45       37       44       48       36
      36       39       45       35       29       41       49       35
      53       27       35       46       40       34       36       35
      16       22       29       33       23       39       48       42
      43        9        1        1        0        0        0        0
       0        0        2        1        1        2        6       30
      31       30       31       22       26       22       22       23
      36       37       36       37       35       37       25       27
      37       25       29       31       37       40       37       32
      42       44       41       24       32       44       49       47
      46       48       56       33       54       46       56       58
      57       67       71       65       60       53       71       61
      61       63       88       86      113       89       91       43
      49       75       92      104       95      101       83       89
      89      102       77       76       86       82       70       69
      58       52       54       59       67       71       74       57
      49       56       41       41       49       43       49       40
      36       27       39       43       31       35       31       33
      25       33       42       55       36       31       27       24
      31       27       23       32       31       38       31       41
      29       10        5        0        0        1        0        0
       0        0        0        1        1        2       10       27
      37       31       38       20       30       14       20       23
      34       30       38       35       29       29       29       17
      27       28       37       35       36       28       47       43
      42       43       32       23       24       39       41       51
      49       42       44       42       51       46       49       46
      54       67       61       67       57       53       56       52
      70       81       83       77       66       77       73       48
      42       61       77       90       95       80       98       98
      98      102       78       79       60       62       63       52
      53       41       61       53       54       52       55       52
      44       46       35       51       44       42       44       45
      33       30       47       36       38       34       28       32
      38       29       32       33       28       31       33       29
      30       14       25       25       32       28       30       51
      38       16        2        1        0        3        0        0
       0        0        1        2        0        0       11       29
      34       40       28       20       19       15       20       32
      38       24       24       27       28       34       23       30
      34       23       33       35       38       25       33       54
      44       48       29       23       38       35       37       49
      40       53       44       36       48       61       56       52
      62       47       57       35       52       50       46       54
      67       72       58       72       72       91       59       56
      36       78       77      105       93       98       92       73
      82       78       79       70       64       57       52       60
      53       42       53       56       76       53       49       63
      44       46       48       36       41       41       37       37
      37       34       42       39       34       42       29       34
      46       28       46       44       28       44       29       39
      17       26       22       21       27       26       37       28
      45       20        3        2        1        1        0        0
       0        1        1        0        0        6       12       43
      38       34       27       27       28       35       22       30
      30       36       37       39       29       30       40       27
      38       25       39       37       37       35       32       40
      58       44       60       30       34       50       40       56
      30       51       49       51       61       62       62       59
      54       58       52       45       51       59       56       61
      59       67       79       74       66       82       73       51
      29       45       80      103      110       92      101       84
      77       68       84       87       82       68       63       38
      56       48       43       63       60       53       32       47
      44       55       42       28       28       40       49       34
      45       25       37       43       44       41       29       36
      38       33       18       25       40       37       33       41
      26       29       28       25       24       36       42       42
      44       23        5        1        2        0        0        0
       0        2        0        0        3        7       12       29
      28       30       39       27       24       21       22       23
      22       36       31       27       32       24       35       32
      37       29       37       36       32       43       34       35
      51       29       34       25       35       39       54       53
      55       46       63       45       42       59       52       49
      34       47       57       41       46       54       49       55
      56       62       68       87       73       62       65       39
      20       58       76       79       98       91       83       78
      59       97       71       88       52       56       46       58
      42       36       61       57       70       42       51       38
      52       59       36       47       35       40       31       29
      30       38       36       30       41       37       33       27
      35       46       40       30       27       35       38       24
      20       21       22       26       34       29       43       44
      36       18        4        2        2        0        0        0
       0        3        0        1        2        0       12       34
      44       25       34       33       21       30       23       27
      27       40       30       35       36       20       36       18
      30       28       31       33       27       26       45       41
      45       41       39       28       33       55       53       41
      36       50       44       49       57       53       61       57
      49       43       54       53       58       57       48       50
      69       74       61       61       71       56       74       47
      32       51       77       96       86       92       86       82
      65       69       73       72       50       56       63       60
      43       40       55       58       54       59       42       44
      57       49       39       40       30       48       35       39
      35       32       31       33       32       41       32       38
      28       40       34       38       30       29       34       32
      23       22       32       23       34       34       30       47
      36       12        4        4        0        1        0        0
       0        0        1        1        2        5       11       35
      39       40       26       39       31       17       22       16
      27       40       30       29       33       32       27       22
      34       29       29       39       34       34       39       45
      48       49       46       25       29       49       53       46
      49       59       46       68       49       46       38       52
      60       49       42       49       46       61       49       53
      62       70       61       58       63       63       51       53
      40       41       71       83       81       82       94       92
      87       75       63       72       56       63       54       61
      54       43       46       49       53       48       48       41
      56       49       44       34       41       47       46       42
      37       36       45       27       43       29       33       32
      30       43       38       47       39       42       29       32
      33       41       39       34       42       40       38       47
      46       23        2        2        1        1        0        0
       0        0        5        2        4        1       15       26
      32       34       34       30       32       22       21       17
      35       39       36       43       36       31       29       34
      36       29       28       35       40       38       42       46
      51       53       49       24       28       42       62       60
      54       50       41       50       59       59       60       55
      49       43       50       49       45       54       62       47
      68       50       63       72       62       53       43       49
      27       51       74       84       94      100       89       71
      66       69       61       53       57       68       60       57
      48       59       54       51       53       58       47       58
      52       35       39       46       45       42       50       41
      41       50       35       36       36       39       36       31
      42       40       35       41       43       36       39       29
      19       29       31       26       33       36       31       38
      28       23        8        1        2        0        0        0
       0        0        2        2        1        4       10       25
      47       34       32       34       18       28       26       25
      32       30       41       32       33       30       26       40
      33       35       21       25       26       31       33       42
      48       53       42       35       31       49       62       52
      56       44       61       59       43       59       49       52
      51       41       52       48       59       52       48       41
      47       61       69       64       63       59       57       39
      20       48       81       74       85       69       75       63
      75       63       61       56       61       69       65       60
      49       52       70       53       59       51       58       56
      46       59       42       46       44       45       29       52
      48       36       40       32       30       36       39       33
      38       44       40       40       36       31       26       33
      29       32       28       38       26       28       45       30
      28        7        5        2        1        1        0        0
       0        1        3        2        5        1        6       23
      39       31       36       42       24       28       33       19
      19       34       41       32       29       52       35       32
      29       37       22       40       33       34       30       35
      43       46       46       25       29       53       53       50
      53       55       57       54       54       46       43       47
      43       34       45       51       37       70       47       50
      64       54       48       56       55       44       39       22
      21       39       51       57       62       69       65       70
      53       54       55       54       61       51       54       44
      37       46       58       31       49       34       40       38
      42       29       44       28       32       37       34       31
      33       30       34       27       36       30       30       34
      39       30       34       38       33       27       40       31
      32       19       25       33       32       34       45       49
      36       13        2        2        4        0        0        0
       0        1        0        3        1        2        6       20
      42       29       27       23       23       26       22       32
      30       28       29       34       32       24       35       34
      33       34       19       21       32       21       28       28
      37       29       40       22       29       32       37       45
      52       45       55       35       32       44       40       51
      39       42       34       44       47       37       45       52
      50       36       48       54       43       46       43       28
      16       30       56       51       64       56       63       55
      74       70       54       52       53       53       62       62
      38       45       54       46       39       50       46       57
      46       44       37       40       37       45       40       37
      30       46       31       33       39       41       51       31
      40       27       32       30       28       30       34       31
      22       27       28       38       41       44       45       48
      42        9        2        0        1        4        0        0
       0        1        1        2        0        1        9       14
      50       25       24       30       25       31       18       15
      22       25       31       23       25       28       28       35
      30       35       25       39       32       29       28       37
      43       48       33       26       25       55       58       49
      51       47       59       57       52       46       43       48
      43       28       54       46       48       51       48       39
      50       51       57       51       36       54       40       43
      35       26       41       63       52       76       58       40
      57       47       45       71       52       63       48       57
      49       48       32       48       39       47       51       57
      58       49       35       40       39       41       39       42
      43       43       26       35       45       40       35       46
      31       34       48       49       48       40       32       29
      31       22       35       25       31       40       36       42
      41       27        5        2        3        2        0        0
       0        0        1        1        1        3        9       31
      39       39       26       15       16       28       22       25
      28       35       28       33       39       38       28       24
      25       36       31       40       22       30       37       42
      49       47       40       22       37       38       59       41
      52       45       55       61       60       48       40       46
      38       34       51       41       35       44       37       44
      47       46       39       39       38       54       57       25
      21       32       47       52       48       59       54       58
      47       53       74       62       59       56       71       46
      53       39       61       43       33       36       51       45
      30       46       34       39       30       38       45       33
      40       39       34       28       47       47       47       43
      42       32       34       33       29       38       32       36
      21       31       25       18       39       38       46       47
      29       18        6        2        2        1        0        0
       0        2        0        0        1        1        6       28
      40       32       31       24       32       27       26       21
      39       36       31       37       28       27       29       25
      30       35       27       26       33       31       30       37
      41       48       32       22       22       56       46       53
      48       53       47       54       56       56       50       51
      60       46       37       31       48       46       38       35
      48       45       46       48       39       50       27       31
      19       35       43       54       63       62       45       57
      44       54       48       49       50       49       40       51
      46       48       37       41       37       34       40       35
      31       48       39       40       29       32       43       49
      36       45       39       39       34       35       27       36
      34       52       34       30       26       35       34       26
      39       22       30       30       35       29       39       47
      41       17        0        1        0        0        0        0
       0        0        2        0        0        2       12       28
      37       26       37       15       25       17       20       21
      34       32       24       26       33       15       28       30
      27       34       20       34       39       42       23       39
      43       37       36       20       21       35       39       43
      25       39       41       55       38       40       43       37
      42       39       37       43       32       27       39       46
      41       39       42       36       42       47       41       23
      27       18       33       38       41       33       28       21
      38       42       38       39       31       40       32       22
      33       36       35       27       34       23       24       21
      30       32       27       25       41       25       33       31
      28       30       44       28       37       37       24       27
      26       30       23       27       40       33       28       18
      23       15       13       27       19       24       22       34
      35       18        3        2        0        2        0        0
       0        0        1        1        0        4        9       23
      30       44       24       21       20       18       15       18
      22       19       21       27       20       24       21       25
      19       22       16       20       22       21       19       26
      30       29       30       20       14       26       28       23
      30       38       22       31       33       25       40       32
      30       38       34       42       43       42       32       37
      41       38       36       35       40       35       34       21
      24       14       18       25       22       19       19        8
      15       15       13       25       13       14       15       24
      22       17       10       20       15        6       18       12
      12       25       17       15       29       30       24       29
      32       23       30       22       29       28       23       22
      11       25       21       19       24       22        9        9
      17       12        8       12       11       19       16       11
      14       10        4        2        1        1        0        0
       0        1        0        0        2        1       17       19
      35       25       20       20       14       30        8       20
      23       25       22       25       39       32       34       30
      29       33       24       21       30       34       27       36
      43       35       32       16       26       31       36       54
      36       41       39       37       41       49       36       53
      46       37       51       56       37       42       38       37
      28       42       41       46       36       37       31       32
      25       21       51       32       45       37       40       45
      40       34       37       33       30       29       31       45
      28       24       31       27       30       21       18       24
      18       24       24       27       15       33       28       28
      22       39       27       27       21       34       21       28
      18       17       27       20       18       22       21       18
      10       15       19       17       15       19       23       31
      29       19        6        1        1        2        0        0
       0        1        1        1        1        0       16       37
      28       28       30       21       25       22       18       23
      17       28       22       33       24       32       19       28
      25       35       30       36       23       29       24       27
      37       37       39       27       23       43       39       42
      46       28       34       42       36       49       44       48
      34       36       33       43       50       39       35       40
      40       41       40       32       42       30       35       42
      27       32       40       56       56       47       62       56
      37       48       34       42       45       42       60       35
      35       42       42       44       40       31       25       42
      46       41       45       30       36       26       21       20
      28       33       24       27       28       23       27       29
      27       39       20       31       32       19       26       19
      28       15       19       19       33       29       27       45
      43       23        6        0        0        0        0        0
       0        1        0        2        1        2       19       28
      23       21       27       28       23       23       23       25
      29       22       27       24       28       37       32       29
      19       23       25       26       26       37       30       30
      45       23       30       22       24       37       33       42
      40       46       43       30       43       43       40       42
      43       43       32       34       43       46       36       31
      43       43       37       42       43       34       33       29
      19       26       38       62       59       47       48       54
      48       48       51       55       47       54       29       45
      47       51       41       47       53       45       41       37
      47       32       36       27       34       24       33       29
      31       30       34       26       31       31       41       22
      21       34       39       23       39       28       26       31
      31       24       18       29       33       24       31       43
      41       23       11        0        1        0        0        0
       0        0        1        1        0        7       13       23
      36       25       29       27       20       26       19       26
      27       35       27       30       27       22       32       28
      32       30       25       37       26       38       23       22
      41       34       25       11       24       33       33       30
      28       29       28       27       47       29       37       41
      33       37       32       33       43       31       26       27
      22       32       24       30       40       29       26       25
      13       27       34       51       49       37       39       40
      42       44       45       35       43       55       36       40
      54       41       51       33       48       42       34       37
      37       31       48       40       29       26       31       26
      20       19       34       31       27       28       29       33
      42       27       27       35       31       21       36       27
      29       18       21       24       25       27       43       33
      38       15        2        0        1        0        0        0
       0        0        2        0        0        4       22       35
      37       29       22       32       31       25       12       24
      30       24       20       25       20       17       27       19
      40       28       25       29       17       32       25       28
      42       24       33       20       25       21       31       29
      39       32       48       35       28       44       35       32
      33       23       32       23       22       26       20       25
      33       21       40       34       32       33       21       26
      15       21       38       33       48       38       40       36
      36       38       41       36       51       43       32       43
      47       42       40       36       31       33       26       47
      41       38       29       38       26       30       28       26
      18       29       42       32       20       29       32       23
      27       24       31       22       32       35       30       33
      27       27       27       28       32       23       29       31
      40       23        7        3        0        0        0        0
       0        0        0        1        3        4       21       32
      33       26       24       25       29       16       25       19
      24       28       26       32       37       35       26       25
      22       35       25       23       33       28       20       44
      36       28       31       11       12       27       28       28
      42       35       31       32       27       30       45       31
      24       30       25       30       24       28       37       29
      29       25       41       32       26       31       39       32
      11       15       51       37       50       42       41       43
      42       42       39       36       39       44       39       45
      37       44       39       44       40       54       36       38
      30       38       35       30       23       30       23       35
      36       32       29       32       19       31       29       31
