#q [nm^{-1}]	 Intensity [a.u.]
2.0570400000	0.00000012599
2.0591000000	0.00000015569
2.0611600000	0.00000015955
2.0632200000	0.00000013997
2.0652800000	0.00000009051
2.0673400000	0.00000014039
2.0694100000	0.00000017627
2.0714700000	0.00000011836
2.0735300000	0.00000014317
2.0755900000	0.00000015383
2.0776500000	0.00000020934
2.0797100000	0.00000016167
2.0817700000	0.00000015246
2.0838400000	0.00000013389
2.0859000000	0.00000016167
2.0879600000	0.00000012748
2.0900200000	0.00000015553
2.0920800000	0.00000014657
2.0941400000	0.00000017864
2.0962000000	0.00000011734
2.0982700000	0.00000015621
2.1003300000	0.00000014060
2.1023900000	0.00000012889
2.1044500000	0.00000012932
2.1065100000	0.00000016261
2.1085700000	0.00000016713
2.1106400000	0.00000012883
2.1127000000	0.00000011824
2.1147600000	0.00000015369
2.1168200000	0.00000014449
2.1188800000	0.00000015458
2.1209400000	0.00000011729
2.1230000000	0.00000015839
2.1250700000	0.00000011012
2.1271300000	0.00000012159
2.1291900000	0.00000014326
2.1312500000	0.00000010983
2.1333100000	0.00000008224
2.1353700000	0.00000008898
2.1374300000	0.00000012618
2.1394900000	0.00000011892
2.1415600000	0.00000013499
2.1436200000	0.00000014722
2.1456800000	0.00000016076
2.1477400000	0.00000011660
2.1498000000	0.00000013733
2.1518600000	0.00000011936
2.1539200000	0.00000014757
2.1559900000	0.00000011133
2.1580500000	0.00000012272
2.1601100000	0.00000008641
2.1621700000	0.00000009213
2.1642300000	0.00000013362
2.1662900000	0.00000010200
2.1683500000	0.00000011203
2.1704100000	0.00000011938
2.1724800000	0.00000014326
2.1745400000	0.00000010181
2.1766000000	0.00000010336
2.1786600000	0.00000006967
2.1807200000	0.00000013656
2.1827800000	0.00000010832
2.1848400000	0.00000008539
2.1869000000	0.00000012045
2.1889700000	0.00000012492
2.1910300000	0.00000010745
2.1930900000	0.00000009863
2.1951500000	0.00000008810
2.1972100000	0.00000011834
2.1992700000	0.00000012521
2.2013300000	0.00000006918
2.2033900000	0.00000012811
2.2054600000	0.00000016590
2.2075200000	0.00000009250
2.2095800000	0.00000007616
2.2116400000	0.00000015633
2.2137000000	0.00000010388
2.2157600000	0.00000010650
2.2178200000	0.00000008667
2.2198800000	0.00000011122
2.2219500000	0.00000008635
2.2240100000	0.00000011367
2.2260700000	0.00000006214
2.2281300000	0.00000008745
2.2301900000	0.00000012186
2.2322500000	0.00000007924
2.2343100000	0.00000012248
2.2363700000	0.00000010515
2.2384300000	0.00000004901
2.2405000000	0.00000009791
2.2425600000	0.00000010751
2.2446200000	0.00000005777
2.2466800000	0.00000010844
2.2487400000	0.00000005872
2.2508000000	0.00000004769
2.2528600000	0.00000008808
2.2549200000	0.00000007181
2.2569800000	0.00000008270
2.2590400000	0.00000008384
2.2611100000	0.00000008486
2.2631700000	0.00000007097
2.2652300000	0.00000009936
2.2672900000	0.00000010263
2.2693500000	0.00000006463
2.2714100000	0.00000008865
2.2734700000	0.00000008620
2.2755300000	0.00000007186
2.2775900000	0.00000007790
2.2796600000	0.00000006684
2.2817200000	0.00000007241
2.2837800000	0.00000002255
2.2858400000	0.00000007287
2.2879000000	0.00000010479
2.2899600000	0.00000003871
2.2920200000	0.00000012355
2.2940800000	0.00000008319
2.2961400000	0.00000010810
2.2982000000	0.00000011473
2.3002600000	0.00000007671
2.3023300000	0.00000010329
2.3043900000	0.00000008161
2.3064500000	0.00000015383
2.3085100000	0.00000008842
2.3105700000	0.00000012524
2.3126300000	0.00000009568
2.3146900000	0.00000009626
2.3167500000	0.00000010568
2.3188100000	0.00000010975
2.3208700000	0.00000007197
2.3229400000	0.00000008933
2.3250000000	0.00000015130
2.3270600000	0.00000009247
2.3291200000	0.00000004523
2.3311800000	0.00000005823
2.3332400000	0.00000007294
2.3353000000	0.00000009162
2.3373600000	0.00000009757
2.3394200000	0.00000014845
2.3414800000	0.00000004302
2.3435400000	0.00000004983
2.3456000000	0.00000008496
2.3476700000	0.00000004892
2.3497300000	0.00000006369
2.3517900000	0.00000004120
2.3538500000	0.00000006135
2.3559100000	0.00000003954
2.3579700000	0.00000007489
2.3600300000	0.00000004519
2.3620900000	0.00000002940
2.3641500000	0.00000003868
2.3662100000	0.00000006415
2.3682700000	0.00000005935
2.3703300000	0.00000009657
2.3723900000	0.00000007001
2.3744600000	0.00000002978
2.3765200000	0.00000003965
2.3785800000	0.00000005447
2.3806400000	0.00000003565
2.3827000000	0.00000008010
2.3847600000	0.00000010726
2.3868200000	0.00000005685
2.3888800000	0.00000005359
2.3909400000	0.00000007278
2.3930000000	0.00000004132
2.3950600000	0.00000007274
2.3971200000	0.00000005364
2.3991800000	0.00000009063
2.4012400000	0.00000004204
2.4033100000	0.00000008999
2.4053700000	0.00000002626
2.4074300000	0.00000005368
2.4094900000	0.00000007801
2.4115500000	0.00000006963
2.4136100000	0.00000006865
2.4156700000	0.00000009282
2.4177300000	0.00000005415
2.4197900000	0.00000009329
2.4218500000	0.00000008182
2.4239100000	0.00000010423
2.4259700000	0.00000002214
2.4280300000	0.00000007581
2.4300900000	0.00000004853
2.4321500000	0.00000005778
2.4342100000	0.00000005756
2.4362700000	0.00000012935
2.4383400000	0.00000011669
2.4404000000	0.00000001779
2.4424600000	0.00000007013
2.4445200000	0.00000005901
2.4465800000	0.00000005416
2.4486400000	0.00000007559
2.4507000000	0.00000007915
2.4527600000	0.00000005543
2.4548200000	0.00000002555
2.4568800000	0.00000006069
2.4589400000	0.00000003701
2.4610000000	0.00000003961
2.4630600000	0.00000001966
2.4651200000	0.00000008296
2.4671800000	0.00000004977
2.4692400000	0.00000002208
2.4713000000	0.00000004289
2.4733600000	0.00000006226
2.4754200000	0.00000002224
2.4774900000	0.00000003726
2.4795500000	0.00000006725
2.4816100000	0.00000000989
2.4836700000	0.00000004835
2.4857300000	0.00000005747
2.4877900000	0.00000010729
2.4898500000	0.00000003521
2.4919100000	0.00000005093
2.4939700000	0.00000003970
2.4960300000	0.00000004769
2.4980900000	0.00000008136
2.5001500000	0.00000005801
2.5022100000	0.00000008136
2.5042700000	0.00000002438
2.5063300000	0.00000006635
2.5083900000	0.00000007812
2.5104500000	0.00000003350
2.5125100000	0.00000003020
2.5145700000	0.00000006738
2.5166300000	0.00000007232
2.5186900000	0.00000007006
2.5207500000	0.00000005481
2.5228100000	0.00000006092
2.5248700000	0.00000005543
2.5269300000	0.00000009098
2.5289900000	0.00000006233
2.5310500000	0.00000010035
2.5331100000	0.00000004606
2.5351800000	0.00000009830
2.5372400000	0.00000001405
2.5393000000	0.00000008252
2.5413600000	0.00000005713
2.5434200000	0.00000005923
2.5454800000	0.00000001591
2.5475400000	0.00000006707
2.5496000000	0.00000006459
2.5516600000	0.00000005348
2.5537200000	0.00000010398
2.5557800000	0.00000004494
2.5578400000	0.00000007671
2.5599000000	0.00000003806
2.5619600000	0.00000009454
2.5640200000	0.00000009717
2.5660800000	0.00000000043
2.5681400000	0.00000010878
2.5702000000	0.00000001182
2.5722600000	0.00000005514
2.5743200000	0.00000006878
2.5763800000	0.00000006506
2.5784400000	0.00000005171
2.5805000000	0.00000004382
2.5825600000	0.00000004611
2.5846200000	0.00000009583
2.5866800000	0.00000000773
2.5887400000	0.00000005269
2.5908000000	0.00000002009
2.5928600000	0.00000002301
2.5949200000	0.00000004513
2.5969800000	0.00000002276
2.5990400000	0.00000005881
2.6011000000	0.00000009197
2.6031600000	0.00000001764
2.6052200000	0.00000004409
2.6072800000	0.00000001992
2.6093400000	0.00000008755
2.6114000000	0.00000004812
2.6134600000	0.00000006335
2.6155200000	0.00000006117
2.6175800000	0.00000007621
2.6196400000	0.00000004352
2.6217000000	0.00000004701
2.6237600000	0.00000008024
2.6258200000	0.00000005354
2.6278800000	0.00000001711
2.6299400000	0.00000003442
2.6320000000	0.00000007017
2.6340600000	0.00000005689
2.6361200000	0.00000005105
2.6381800000	0.00000001406
2.6402400000	0.00000006320
2.6423000000	0.00000003559
2.6443600000	0.00000008406
2.6464200000	0.00000005489
2.6484800000	0.00000003401
2.6505400000	0.00000003623
2.6526000000	0.00000005188
2.6546600000	0.00000003060
2.6567200000	0.00000004531
2.6587800000	0.00000003439
2.6608400000	0.00000002544
2.6629000000	0.00000005511
2.6649600000	0.00000000756
2.6670200000	0.00000001937
2.6690800000	0.00000008499
2.6711400000	0.00000002695
2.6732000000	0.00000003560
2.6752600000	0.00000010521
2.6773200000	0.00000003971
2.6793800000	0.00000005121
2.6814400000	0.00000006251
2.6835000000	0.00000004989
2.6855600000	0.00000001638
2.6876200000	-0.00000001587
2.6896800000	0.00000007805
2.6917400000	0.00000009222
2.6938000000	0.00000002752
2.6958600000	0.00000004207
2.6979200000	0.00000005741
2.6999800000	0.00000004637
2.7020400000	0.00000003655
2.7041000000	0.00000003549
2.7061600000	0.00000004155
2.7082200000	0.00000005018
2.7102800000	0.00000004155
2.7123400000	0.00000003151
2.7144000000	0.00000003901
2.7164600000	0.00000004583
2.7185200000	0.00000003086
2.7205700000	0.00000004095
2.7226300000	0.00000005033
2.7246900000	0.00000005375
2.7267500000	0.00000002944
2.7288100000	0.00000006688
2.7308700000	0.00000002865
2.7329300000	0.00000000973
2.7349900000	0.00000010076
2.7370500000	0.00000003059
2.7391100000	0.00000006986
2.7411700000	0.00000005542
2.7432300000	0.00000003583
2.7452900000	0.00000004747
2.7473500000	0.00000005383
2.7494100000	0.00000005917
2.7514700000	0.00000006304
2.7535300000	0.00000002339
2.7555900000	0.00000006136
2.7576500000	0.00000003697
2.7597100000	0.00000001270
2.7617700000	0.00000008692
2.7638300000	0.00000005519
2.7658900000	0.00000003921
2.7679500000	0.00000004289
2.7700100000	0.00000005455
2.7720700000	0.00000000836
2.7741200000	0.00000006294
2.7761800000	0.00000007612
2.7782400000	0.00000002725
2.7803000000	0.00000008432
2.7823600000	0.00000008844
2.7844200000	0.00000005364
2.7864800000	0.00000002464
2.7885400000	0.00000002197
2.7906000000	0.00000002815
2.7926600000	0.00000001188
2.7947200000	0.00000009527
2.7967800000	0.00000010402
2.7988400000	0.00000006757
2.8009000000	0.00000003548
2.8029600000	0.00000004807
2.8050200000	0.00000007181
2.8070800000	0.00000007763
2.8091400000	0.00000004909
2.8112000000	0.00000006536
2.8132500000	0.00000010917
2.8153100000	0.00000009182
2.8173700000	0.00000006640
2.8194300000	0.00000000457
2.8214900000	0.00000005560
2.8235500000	0.00000005999
2.8256100000	0.00000005059
2.8276700000	0.00006992300
2.8297300000	0.00000000758
2.8317900000	0.00000003367
2.8338500000	0.00000004180
2.8359100000	0.00000002813
2.8379700000	0.00000006898
2.8400300000	0.00000005157
2.8420900000	0.00000003602
2.8441500000	0.00000009504
2.8462000000	0.00000004364
2.8482600000	0.00000008568
2.8503200000	0.00000003817
2.8523800000	0.00000001433
2.8544400000	0.00000002784
2.8565000000	0.00000001683
2.8585600000	0.00000008347
2.8606200000	0.00000007191
2.8626800000	0.00000006243
2.8647400000	-0.00000001228
2.8668000000	0.00000007096
2.8688600000	0.00000006583
2.8709200000	0.00000005826
2.8729700000	0.00000001645
2.8750300000	0.00000008532
2.8770900000	0.00000001493
2.8791500000	0.00000005822
2.8812100000	0.00000008577
2.8832700000	0.00000006329
2.8853300000	0.00000005662
2.8873900000	0.00000007827
2.8894500000	0.00000008581
2.8915100000	0.00000002397
2.8935700000	0.00000007734
2.8956300000	0.00000008909
2.8976800000	0.00000002978
2.8997400000	0.00000004938
2.9018000000	0.00000010320
2.9038600000	0.00000008645
2.9059200000	0.00000004880
2.9079800000	0.00000007304
2.9100400000	0.00000006846
2.9121000000	0.00000005409
2.9141600000	0.00000006591
2.9162200000	0.00000004171
2.9182800000	0.00000006794
2.9203300000	0.00000008243
2.9223900000	-0.00000000054
2.9244500000	0.00000006972
2.9265100000	0.00000003457
2.9285700000	0.00000006473
2.9306300000	0.00000008791
2.9326900000	0.00000005368
2.9347500000	0.00000004286
2.9368100000	0.00000004754
2.9388700000	0.00000002163
2.9409200000	0.00000008176
2.9429800000	0.00000004593
2.9450400000	0.00000000103
2.9471000000	0.00000006403
2.9491600000	0.00000000445
2.9512200000	0.00000004455
2.9532800000	0.00000006310
2.9553400000	0.00000007395
2.9574000000	0.00000004460
2.9594500000	0.00000009904
2.9615100000	0.00000003559
2.9635700000	0.00000005096
2.9656300000	0.00000006832
2.9676900000	0.00000005347
2.9697500000	0.00000006344
2.9718100000	0.00000003206
2.9738700000	0.00000004437
2.9759300000	0.00000002568
2.9779800000	0.00000011640
2.9800400000	0.00000005081
2.9821000000	0.00000006163
2.9841600000	0.00000007877
2.9862200000	0.00000006418
2.9882800000	0.00000004303
2.9903400000	0.00000009289
2.9924000000	0.00000000300
2.9944600000	0.00000000746
2.9965100000	0.00000000948
2.9985700000	0.00000007214
3.0006300000	0.00000000332
3.0026900000	0.00000006909
3.0047500000	-0.00000000819
3.0068100000	0.00000007636
3.0088700000	0.00000004882
3.0109300000	0.00000004809
3.0129800000	-0.00000006824
3.0150400000	-0.00000001518
3.0171000000	-0.00000008129
3.0191600000	0.00000000000
3.0212200000	0.00000000000
3.0232800000	0.00000000000
3.0253400000	0.00000000000
3.0273900000	0.00000000000
3.0294500000	0.00000000000
3.0315100000	0.00000000000
3.0335700000	0.00000000000
3.0356300000	0.00000000000
3.0376900000	0.00000000000
3.0397500000	0.00000000000
3.0418100000	0.00000000000
3.0438600000	0.00000000000
3.0459200000	0.00000000000
3.0479800000	0.00000000000
3.0500400000	0.00000000000
3.0521000000	0.00000000000
3.0541600000	0.00000000000
3.0562200000	0.00000000000
3.0582700000	0.00000000000
3.0603300000	0.00000000000
3.0623900000	0.00000000000
3.0644500000	0.00000000000
3.0665100000	0.00000000000
3.0685700000	0.00000000000
3.0706300000	0.00000000000
3.0726800000	0.00000000000
3.0747400000	0.00000000000
3.0768000000	0.00000000000
3.0788600000	0.00000000000
3.0809200000	0.00000000000
3.0829800000	0.00000000000
3.0850300000	0.00000000000
3.0870900000	0.00000000000
3.0891500000	0.00000000000
3.0912100000	0.00000000000
3.0932700000	0.00000000000
3.0953300000	0.00000000000
3.0973900000	0.00000000000
3.0994400000	0.00000000000
3.1015000000	0.00000000000
3.1035600000	0.00000000000
3.1056200000	0.00000000000
3.1076800000	0.00000000000
3.1097400000	0.00000000000
3.1117900000	0.00000000000
3.1138500000	0.00000000000
3.1159100000	0.00000000000
3.1179700000	0.00000000000
3.1200300000	0.00000000000
3.1220900000	0.00000000000
3.1241400000	0.00000000000
3.1262000000	0.00000000000
3.1282600000	0.00000000000
3.1303200000	0.00000000000
3.1323800000	0.00000000000
3.1344400000	0.00000000000
3.1364900000	0.00000000000
3.1385500000	0.00000000000
3.1406100000	0.00000000000
3.1426700000	0.00000000000
3.1447300000	0.00000000000
3.1467900000	0.00000000000
3.1488400000	0.00000000000
3.1509000000	0.00000000000
3.1529600000	0.00000000000
3.1550200000	0.00000000000
3.1570800000	0.00000000000
3.1591300000	0.00000000000
3.1611900000	0.00000000000
3.1632500000	0.00000000000
3.1653100000	0.00000000000
3.1673700000	0.00000000000
3.1694300000	0.00000000000
3.1714800000	0.00000000000
3.1735400000	0.00000000000
3.1756000000	0.00000000000
3.1776600000	0.00000000000
3.1797200000	0.00000000000
3.1817700000	0.00000000000
3.1838300000	0.00000000000
3.1858900000	0.00000000000
3.1879500000	0.00000000000
3.1900100000	0.00000000000
3.1920600000	0.00000000000
3.1941200000	0.00000000000
3.1961800000	0.00000000000
3.1982400000	0.00000000000
3.2003000000	0.00037026000
3.2023500000	0.00000000000
3.2044100000	0.00000000000
3.2064700000	0.00000000000
3.2085300000	0.00000000000
3.2105900000	0.00000000000
3.2126400000	0.00000000000
3.2147000000	0.00000000000
3.2167600000	0.00000000000
3.2188200000	0.00000000000
3.2208800000	0.00000000000
3.2229300000	0.00000000000
3.2249900000	0.00000000000
3.2270500000	0.00000000000
3.2291100000	0.00000000000
3.2311700000	0.00000000000
3.2332200000	0.00000000000
3.2352800000	0.00000000000
3.2373400000	0.00000000000
3.2394000000	0.00000000000
3.2414600000	0.00000000000
3.2435100000	0.00000000000
3.2455700000	0.00000000000
3.2476300000	0.00000000000
3.2496900000	0.00000000000
3.2517500000	0.00000000000
3.2538000000	0.00000000000
3.2558600000	0.00000000000
3.2579200000	0.00000000000
3.2599800000	-0.00000104421
3.2620300000	0.00000000000
3.2640900000	0.00000000000
3.2661500000	0.00000000000
3.2682100000	0.00000000000
3.2702700000	0.00000000000
3.2723200000	0.00000000000
3.2743800000	0.00000000000
3.2764400000	0.00000000000
3.2785000000	0.00000000000
3.2805500000	0.00000000000
3.2826100000	0.00000000000
3.2846700000	0.00000000000
3.2867300000	0.00000000000
3.2887900000	0.00000000000
3.2908400000	0.00000000000
3.2929000000	0.00000000000
3.2949600000	0.00000000000
3.2970200000	0.00000000000
3.2990700000	0.00000000000
3.3011300000	0.00000000000
3.3031900000	0.00000000000
3.3052500000	0.00000000000
3.3073000000	0.00000000000
3.3093600000	0.00000000000
3.3114200000	0.00000000000
3.3134800000	0.00000000000
3.3155300000	0.00000000000
3.3175900000	0.00000000000
3.3196500000	0.00000000000
3.3217100000	0.00000000000
3.3237600000	0.00000000000
3.3258200000	0.00000000000
3.3278800000	0.00000000000
3.3299400000	0.00000000000
3.3320000000	0.00000000000
3.3340500000	0.00000000000
3.3361100000	0.00000000000
3.3381700000	0.00000000000
3.3402300000	0.00000000000
3.3422800000	0.00000000000
3.3443400000	0.00000000000
3.3464000000	0.00000000000
3.3484600000	0.00000000000
3.3505100000	0.00000000000
3.3525700000	0.00000187930
3.3546300000	0.00000000000
3.3566800000	0.00000000000
3.3587400000	0.00000000000
3.3608000000	0.00000000000
3.3628600000	0.00000000000
3.3649100000	0.00000000000
3.3669700000	0.00000000000
3.3690300000	0.00000000000
3.3710900000	0.00000000000
3.3731400000	0.00000000000
3.3752000000	0.00000000000
3.3772600000	0.00000000000
3.3793200000	0.00000000000
3.3813700000	0.00000000000
3.3834300000	0.00000000000
3.3854900000	0.00000000000
3.3875500000	0.00000000000
3.3896000000	0.00000000000
3.3916600000	0.00000000000
3.3937200000	0.00000000000
3.3957700000	0.00000000000
3.3978300000	0.00000000000
3.3998900000	0.00000000000
3.4019500000	0.00000000000
3.4040000000	0.00000000000
3.4060600000	0.00000000000
3.4081200000	0.00000000000
3.4101800000	0.00000000000
3.4122300000	0.00000000000
3.4142900000	0.00000000000
3.4163500000	0.00000000000
3.4184000000	0.00000000000
3.4204600000	0.00000000000
3.4225200000	0.00000000000
3.4245800000	0.00000000000
3.4266300000	0.00000000000
3.4286900000	0.00000000000
3.4307500000	0.00000000000
3.4328000000	0.00000000000
3.4348600000	0.00000000000
3.4369200000	0.00000000000
3.4389800000	0.00000000000
3.4410300000	0.00000000000
3.4430900000	0.00000000000
3.4451500000	0.00000000000
3.4472000000	0.00000000000
3.4492600000	0.00000000000
3.4513200000	0.00000000000
3.4533800000	0.00000000000
3.4554300000	0.00000000000
3.4574900000	0.00000000000
3.4595500000	0.00000000000
3.4616000000	0.00000000000
3.4636600000	0.00000000000
3.4657200000	0.00000000000
3.4677700000	0.00000000000
3.4698300000	0.00000000000
3.4718900000	0.00000000000
3.4739500000	0.00000000000
3.4760000000	0.00000000000
3.4780600000	0.00000000000
3.4801200000	0.00000000000
3.4821700000	0.00000000000
3.4842300000	0.00000000000
3.4862900000	0.00000000000
3.4883400000	0.00000000000
3.4904000000	0.00000000000
3.4924600000	0.00000000000
3.4945100000	0.00000000000
3.4965700000	0.00000000000
3.4986300000	0.00000000000
3.5006900000	0.00000000000
3.5027400000	0.00000000000
