qcap_avg_bsub	rcap_avg_bsub	scap_avg_bsub
0.280519	2.4395340903401e-05	1.41269801718304e-06
0.281037	3.9915281152759e-05	1.43285251191841e-06
0.281556	0.000361314166322435	1.4725893715085e-06
0.282075	6.99113244529172e-05	1.42931022752551e-06
0.282593	2.52111577021541e-05	1.46235464259728e-06
0.283112	2.31671657538852e-05	1.44277789686565e-06
0.283631	2.22270203832813e-05	1.44216778711447e-06
0.284149	2.21260861130064e-05	1.48542284681124e-06
0.284668	2.33670263404652e-05	1.44218877016732e-06
0.285186	2.33666314174792e-05	1.48922880116696e-06
0.285705	2.67796863600068e-05	1.44989660492355e-06
0.286224	2.75509731427796e-05	1.41820229232465e-06
0.286742	2.28694601046404e-05	1.37992293640988e-06
0.287261	2.28209459516551e-05	1.33282983361141e-06
0.287779	1.82882639091417e-05	1.3398646043566e-06
0.288298	1.22516619462138e-05	1.23293671072595e-06
0.288817	1.29134454104683e-05	1.17386332976785e-06
0.289335	1.20715123031904e-05	1.05495322672721e-06
0.289854	1.06884131173241e-05	9.50745159033184e-07
0.290372	7.00538954401849e-06	9.01787312052866e-07
0.290891	9.65121077517862e-06	8.51274374316008e-07
0.291409	7.28042655874359e-06	7.39154384702145e-07
0.291928	4.47614236748445e-06	4.57040595541396e-07
0.292447	1.71376661938976e-06	3.38555557987515e-07
0.292965	1.9976347717454e-06	3.31367607046551e-07
0.293484	3.82562825497033e-06	3.24609717514145e-07
0.294002	3.00862128009606e-06	3.26700248936071e-07
0.294521	2.0862946458423e-06	3.23114833973115e-07
0.295039	3.60411814850822e-06	3.19720683711211e-07
0.295558	2.2454722099718e-06	3.22372924995721e-07
0.296076	1.68020361353064e-06	3.27738444090768e-07
0.296595	4.80932317882973e-06	3.24085346067922e-07
0.297113	1.8255561868e-06	3.28816996369352e-07
0.297632	2.54409869940285e-06	3.32574197724416e-07
0.29815	2.29468078684068e-06	3.40566827919372e-07
0.298669	8.69961962584319e-06	3.72168145268153e-07
0.299187	1.60745286551586e-05	4.42631030179144e-07
0.299706	2.63732996374751e-05	5.21049390802821e-07
0.300224	1.44431607358619e-05	4.58123506650246e-07
0.300743	6.90428991973103e-06	3.7832870155587e-07
0.301261	4.5825595549495e-06	3.51705925488397e-07
0.30178	2.78649075772983e-06	3.38082446458498e-07
0.302298	2.09959369100681e-06	3.36219287193427e-07
0.302816	2.654281123054e-06	3.39377367769089e-07
0.303335	3.34186496587216e-06	3.34562393542516e-07
0.303853	2.51630387187378e-06	3.40818200793982e-07
0.304372	1.08296756124875e-06	3.38640060449639e-07
0.30489	-1.95795544564287e-09	3.4683638310264e-07
0.305409	2.3913761719528e-06	3.44219507630161e-07
0.305927	1.98542835930907e-06	3.35365641882044e-07
0.306445	9.61476192882577e-07	3.49507070241487e-07
0.306964	1.05284032725018e-06	3.41103290938728e-07
0.307482	1.80065546185708e-06	3.43160703361714e-07
0.308001	1.60363813262121e-06	3.44202398895226e-07
0.308519	6.87481615841909e-07	3.4726059205649e-07
0.309037	3.61866037912839e-06	3.5194034051923e-07
0.309556	2.53668626162807e-06	3.41297713783162e-07
0.310074	1.21068656534883e-06	3.49462850711006e-07
0.310593	1.01636362545117e-06	3.5013106411179e-07
0.311111	1.70863837028314e-06	3.52652379938716e-07
0.311629	1.41450588901382e-06	3.61014787299263e-07
0.312148	8.31576930854618e-07	3.48166754075016e-07
0.312666	3.44295952758321e-06	3.58786948829461e-07
0.313184	4.16965882019823e-06	3.58886019028337e-07
0.313703	1.18687149560369e-06	3.62963505927186e-07
0.314221	2.77875631464502e-06	3.6951136928425e-07
0.314739	2.94855949627814e-06	3.52270199670027e-07
0.315258	2.26075694556356e-06	3.68628755204964e-07
0.315776	2.22055008154604e-06	3.63470229688154e-07
0.316294	3.20411197637876e-06	3.66003087212541e-07
0.316813	1.32173146328462e-06	3.68708385390454e-07
0.317331	1.11636914933899e-06	3.6492853723118e-07
0.317849	2.50625132443086e-06	3.70031934590012e-07
0.318368	1.68293308199033e-06	3.65313744638914e-07
0.318886	1.50988763031739e-06	3.76647984875983e-07
0.319404	3.48673434107932e-06	3.66296178715749e-07
0.319922	5.28448410449457e-07	3.74075840238368e-07
0.320441	1.97038192884668e-06	3.77772906385144e-07
0.320959	6.13908193132348e-07	3.71303808191568e-07
0.321477	1.11927768102641e-06	3.79223219861627e-07
0.321995	4.15613973130016e-07	3.70884574234073e-07
0.322514	-8.47893432063893e-07	3.86462590404478e-07
0.323032	-0.000129762860798986	5.98902472533158e-07
0.32355	-0.000270130788896637	7.71171018228259e-07
0.324068	-0.000193320938956943	6.93644620698399e-07
0.324587	-1.09778860780982e-06	3.81410908299143e-07
0.325105	-8.97517619330558e-07	3.9494722900459e-07
0.325623	2.70248470057163e-06	3.8611242622931e-07
0.326141	1.18135072747652e-06	3.91269363750693e-07
0.32666	-9.70160413014834e-07	4.01176138172907e-07
0.327178	1.8488796946107e-06	3.82134419127469e-07
0.327696	8.29163902489591e-08	4.03480674201448e-07
0.328214	-5.18151277481045e-07	3.96996942064023e-07
0.328732	-4.81924933953407e-07	4.02885411828084e-07
0.32925	2.50078483444842e-06	4.00883440945614e-07
0.329769	2.11995770981246e-06	3.95544710318953e-07
0.330287	-1.40625681074719e-06	4.19103139277788e-07
0.330805	1.0951262095244e-06	3.96880844480989e-07
0.331323	4.9887282944031e-07	4.10237214871315e-07
0.331841	2.83950759435773e-06	4.05917498810899e-07
0.332359	-3.84493574137028e-07	4.04066746319455e-07
0.332878	2.93305114132312e-06	4.28170434614188e-07
0.333396	5.40055274021483e-07	3.99617093821216e-07
0.333914	-3.35742093556435e-07	4.22007082126505e-07
0.334432	7.46788223961256e-07	4.14041626024284e-07
0.33495	8.25482118232543e-07	4.1901218956287e-07
0.335468	9.0643044290702e-09	4.38818552713745e-07
0.335986	1.1736052540708e-07	4.1244423009235e-07
0.336504	1.33940053198025e-06	4.37531839096822e-07
0.337023	-1.54146204107197e-07	4.2526129905524e-07
0.337541	-2.20242599202731e-07	4.38637531626675e-07
0.338059	1.1584646945465e-06	4.41548837595957e-07
0.338577	2.32019309957581e-06	4.34480469734345e-07
0.339095	2.50589014116043e-06	4.52106399324542e-07
0.339613	3.00500728993684e-06	4.32543843568923e-07
0.340131	1.57197362684564e-06	4.51209317276208e-07
0.340649	2.12288138982391e-06	4.49815584511687e-07
0.341167	1.42590708214265e-06	4.46434161826747e-07
0.341685	1.20701565513866e-07	4.74791092658238e-07
0.342203	9.20163084609251e-07	4.35794851137868e-07
0.342721	1.53749864937066e-06	4.66965865295972e-07
0.343239	9.15094070529714e-07	4.5508507522185e-07
0.343757	1.65546283855706e-06	4.73676224419181e-07
0.344275	1.05524800502737e-07	4.72155582082243e-07
0.344793	-2.36860550784885e-06	4.66194556757159e-07
0.345311	4.00013047769522e-06	4.76986159012002e-07
0.345829	1.26883171494933e-07	4.60787627352587e-07
0.346347	2.59808196486651e-06	4.86452817407962e-07
0.346865	4.2883551751974e-06	4.82243200288267e-07
0.347383	2.45819327238389e-06	4.91977546132217e-07
0.347901	-2.36060787357199e-07	5.11102037339408e-07
0.348419	6.99506121236414e-07	4.82093424771125e-07
0.348937	5.04778561671005e-07	5.09108800726758e-07
0.349455	-2.48119264673839e-06	4.89571300025559e-07
0.349973	2.02930554467178e-06	5.13540136973073e-07
0.350491	1.4098012078697e-06	5.32597463965156e-07
0.351009	5.60038783909137e-07	4.97612024983569e-07
0.351527	1.6682385720446e-06	5.44174994375714e-07
0.352045	3.96451303450966e-06	5.12764340951198e-07
0.352563	4.22947814146555e-07	5.35717382968664e-07
0.353081	-4.22344675255355e-07	5.35059360052634e-07
0.353599	-1.95169249150656e-06	5.35085512796613e-07
0.354117	6.74560583697523e-06	5.56673794060597e-07
0.354635	2.65706996646575e-07	5.30466502641942e-07
0.355153	-6.80709497178486e-06	5.8973228967304e-07
0.355671	-1.91644340632752e-06	5.54979028696426e-07
0.356188	2.87236994749277e-06	5.85710556740827e-07
0.356706	2.8901614919193e-06	6.30865397446862e-07
0.357224	4.956368524629e-06	5.66013785868831e-07
0.357742	6.56950190643515e-07	6.49606090003195e-07
0.35826	1.1688465001726e-07	6.18870602895319e-07
0.358778	7.04801891756432e-07	6.55720999507645e-07
0.359296	3.38668175514063e-06	6.26792993095908e-07
0.359814	4.82385017106965e-06	5.94005609913434e-07
0.360331	6.50263162192691e-06	6.56467370044566e-07
0.360849	2.65652898123555e-06	6.19042773808293e-07
0.361367	-2.04117760199973e-06	6.90432451810918e-07
0.361885	-5.66687299735761e-06	6.4338299434551e-07
0.362403	-7.44534919480284e-07	6.71809041629863e-07
0.362921	-7.03100427244195e-07	7.16982612937932e-07
0.363438	-8.60115298126984e-07	6.82789518416738e-07
0.363956	-3.81078405412659e-06	7.56428034102934e-07
0.364474	-3.14448675173482e-06	7.36176958047472e-07
0.364992	-1.48219551352897e-06	7.41833226132116e-07
0.36551	-3.09089136283245e-06	7.78471434935776e-07
0.366027	-1.96440154494815e-06	7.31152570172486e-07
0.366545	3.82463298959463e-07	8.05999830138654e-07
0.367063	1.30458805962393e-08	7.40661247823363e-07
0.367581	-4.38784639420449e-06	8.49462693119456e-07
0.368098	-4.5206331065104e-06	7.85812287435756e-07
0.368616	-4.99008935237422e-06	8.16244154338978e-07
0.369134	-3.51632640015533e-06	8.73649975575051e-07
0.369652	-1.63669949264712e-05	8.29770259446834e-07
0.370169	-1.60281142313778e-05	9.37103085969949e-07
0.370687	1.5363551783966e-06	8.06118605862423e-07
0.371205	-9.49675242320961e-07	8.95468696311402e-07
0.371722	-5.40269961873145e-06	9.25030474680704e-07
0.37224	-3.75037810000169e-07	7.66928228803862e-07
0.372758	-5.32165256258155e-06	1.08714337613893e-06
0.373276	9.25049562978107e-07	9.52609088754357e-07
0.373793	-5.27341240532909e-06	1.11106156877404e-06
0.374311	-1.90584495066413e-06	1.01162803072797e-06
0.374829	2.01213099224288e-07	1.06210966234493e-06
0.375346	-1.39584808368508e-05	1.19375860905793e-06
0.375864	1.38679902334446e-06	9.86853969594311e-07
0.376382	-2.00149073756299e-06	1.08625122446304e-06
0.376899	-1.37514475036325e-06	1.24722713712703e-06
0.377417	-3.44892473778344e-06	1.2392339303869e-06
0.377935	-2.59988055948047e-06	1.40636659400241e-06
0.378452	-3.58124964740131e-06	1.31050074002149e-06
0.37897	-1.72195831628794e-05	1.60280361038252e-06
0.379487	-4.2747340936451e-06	1.87677666994682e-06
0.380005	-3.84427787627579e-06	1.45587865585143e-06
0.380523	-1.53542967679416e-06	1.61950024654978e-06
0.38104	NAN	NAN
0.381558	NAN	NAN
0.382075	NAN	NAN
0.382593	NAN	NAN
0.383111	NAN	NAN
